TSP,TSP Name,TSP FERC CID,Loc,Loc Name,Loc Loctr ID,Loc Loctr,Loc Cnty,Loc St Abbrev,Loc Zone,Loc Type Ind,Dir Flo,Loc Stat Ind,Eff Date,Inact Date,Up/Dn Ind,Up/Dn Name,Up/Dn ID,Up/Dn FERC CID Ind,Up/Dn FERC CID,Up/Dn Loc Name,Up/Dn Loc,Update D/T
784158214,Northern Natural Gas Company,C000060,79232,BRAUN FARMS,SRV,19 - 111 N - 25 W,LE SUEUR,MN,MID 17,END,D,A,20140904,,Y,"GREATER MINNESOTA GAS, INC.",837271790,N,,,,20220211 05:00
784158214,Northern Natural Gas Company,C000060,3677,BRAYTON IA #1,SRV,19 - 78 N - 35 W,AUDUBON,IA,MID 17,LDC,D,A,19871001,,Y,MIDAMERICAN ENERGY COMPANY,884718768,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,56194,BREWSTER/WORTHINGTON MN #1,SRV,30 - 102 N - 38 W,JACKSON,MN,MID 17,LDC,D,A,19911017,,Y,MINNESOTA ENERGY RESOURCES CORPORATION,780062605,N,,,,20201201 05:00
784158214,Northern Natural Gas Company,C000060,62878,BRIAN BINDERT,SRV,11 - 111 N - 56 W,KINGSBURY,SD,MID 17,LDC,D,A,19960617,,Y,NORTHWESTERN ENERGY PUBLIC SERVICE CORPORATION,129287403,N,,,,20240627 05:00
784158214,Northern Natural Gas Company,C000060,79510,BRIGHTMARK ATHENA BALTIC BIOGAS DEL,SRV,32 - 104 N - 49 W,MINNEHAHA,SD,MID 17,END,D,A,20200521,,Y,BRIGHTMARK ATHENA RNG LLC,850646627,N,,,,20220617 05:00
784158214,Northern Natural Gas Company,C000060,79509,BRIGHTMARK ATHENA BALTIC BIOGAS REC,SRV,32 - 104 N - 49 W,MINNEHAHA,SD,MID 17,RNG,R,A,20200521,,Y,BRIGHTMARK ATHENA RNG LLC,850646627,N,,,,20220617 05:00
784158214,Northern Natural Gas Company,C000060,79550,BRIGHTMARK C-DAIRY AUGUSTA BIOGAS REC,SRV,6 - 25 N - 6 W,EAU CLAIRE,WI,MID 17,RNG,R,A,20210412,,Y,BRIGHTMARK C-DAIRY RNG LLC,853855321,N,,,,20241206 05:00
784158214,Northern Natural Gas Company,C000060,79545,BRIGHTMARK KIRKMAN BIOGAS DEL,SRV,35 - 80 N - 38 W,SHELBY,IA,MID 17,END,D,A,20210405,,Y,BRIGHTMARK KIRKMAN RNG LLC,853955468,N,,,,20240314 05:00
784158214,Northern Natural Gas Company,C000060,79544,BRIGHTMARK KIRKMAN BIOGAS REC,SRV,35 - 80 N - 38 W,SHELBY,IA,MID 17,RNG,R,A,20210405,,Y,BRIGHTMARK KIRKMAN RNG LLC,853955468,N,,,,20240927 05:00
784158214,Northern Natural Gas Company,C000060,79549,BRIGHTMARK ROORDA GRANVILLE BIOGAS DEL,SRV,24 - 94 N - 43 W,SIOUX,IA,MID 17,END,D,A,20210405,,Y,BRIGHTMARK ROORDA RNG LLC,861897468,N,,,,20240314 05:00
784158214,Northern Natural Gas Company,C000060,79548,BRIGHTMARK ROORDA GRANVILLE BIOGAS REC,SRV,24 - 94 N - 43 W,SIOUX,IA,MID 17,RNG,R,A,20210405,,Y,BRIGHTMARK ROORDA RNG LLC,861897468,N,,,,20240727 05:00
784158214,Northern Natural Gas Company,C000060,79547,BRIGHTMARK VAN ESS SANBORN BIOGAS DEL,SRV,17 - 97 N - 40 W,O BRIEN,IA,MID 17,END,D,A,20210405,,Y,BRIGHTMARK VAN ESS RNG LLC,853984352,N,,,,20240314 05:00
784158214,Northern Natural Gas Company,C000060,79546,BRIGHTMARK VAN ESS SANBORN BIOGAS REC,SRV,17 - 97 N - 40 W,O BRIEN,IA,MID 17,RNG,R,A,20210405,,Y,BRIGHTMARK VAN ESS RNG LLC,853984352,N,,,,20240409 05:00
784158214,Northern Natural Gas Company,C000060,3678,BRISTOW IA #1,SRV,19 - 92 N - 17 W,BUTLER,IA,MID 17,LDC,D,A,19871001,,Y,MIDAMERICAN ENERGY COMPANY,884718768,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,2877,BRITT IA #1,SRV,33 - 96 N - 25 W,HANCOCK,IA,MID 17,LDC,D,A,19871001,,Y,INTERSTATE POWER AND LIGHT COMPANY,6940522,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,3966,BRODHEAD WI #1,SRV,18 - 2 N - 10 E,ROCK,WI,MID 17,LDC,D,A,19871001,,Y,WISCONSIN GAS LLC,7947047,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,4086,BROOKINGS SD #1,SRV,15 - 110 N - 50 W,BROOKINGS,SD,MID 17,LDC,D,A,19871001,,Y,NORTHWESTERN ENERGY PUBLIC SERVICE CORPORATION,129287403,N,,,,20240627 05:00
784158214,Northern Natural Gas Company,C000060,4152,BROOKLYN IA #1,SRV,14 - 80 N - 14 W,POWESHIEK,IA,MID 17,LDC,D,A,19871001,,Y,TOWN OF BROOKLYN,118695238,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,1256,BROWERVILLE MN #1,SRV,17 - 130 N - 33 W,TODD,MN,MID 17,LDC,D,A,19871001,,Y,"CENTERPOINT ENERGY RESOURCES CORP., D/B/A CENTERPOINT ENERGY MINNESOTA GAS",612012989,N,,,,20171115 05:00
784158214,Northern Natural Gas Company,C000060,79387,BROWNFIELD POOLING POINT,SRV,3 - D9 - C&MMR,TERRY,TX,MID 6,PPT,B,A,20180312,,N,,,N,,,,20180314 05:00
784158214,Northern Natural Gas Company,C000060,3836,BROWNSDALE MN #1,SRV,9 - 103 N - 17 W,MOWER,MN,MID 17,LDC,D,A,19871001,,Y,MINNESOTA ENERGY RESOURCES CORPORATION,780062605,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,3967,BROWNTOWN WI #1,SRV,25 - 2 N - 5 E,LAFAYETTE,WI,MID 17,LDC,D,A,19871001,,Y,WISCONSIN GAS LLC,7947047,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,25289,BRUCE CROSSING MI #1,SRV,28 - 48 N - 39 W,ONTONAGON,MI,MID 17,LDC,D,A,19881202,,Y,"SEMCO ENERGY, INC D/B/A SEMCO ENERGY GAS COMPANY",6960553,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,3968,BRUCE WI #1,SRV,32 - 35 N - 7 W,RUSK,WI,MID 17,LDC,D,A,19871001,,Y,WISCONSIN GAS LLC,7947047,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,3969,BRUCE WI #2,SRV,1 - 34 N - 8 W,RUSK,WI,MID 17,LDC,D,A,19871001,,Y,WISCONSIN GAS LLC,7947047,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,3970,BRUCE WI #3,SRV,33 - 35 N - 7 W,RUSK,WI,MID 17,LDC,D,A,19871001,,Y,WISCONSIN GAS LLC,7947047,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,59929,BRULE WI #1,SRV,12 - 47 N - 10 W,DOUGLAS,WI,MID 17,LDC,D,A,19930618,,Y,"SUPERIOR WATER, LIGHT & POWER COMPANY",7947799,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,4088,BRYANT SD #1,SRV,17 - 113 N - 55 W,HAMLIN,SD,MID 17,LDC,D,A,19871001,,Y,NORTHWESTERN ENERGY PUBLIC SERVICE CORPORATION,129287403,N,,,,20240627 05:00
784158214,Northern Natural Gas Company,C000060,79524,BTD PAINT,SRV,4 - 113 N - 20 W,DAKOTA,MN,MID 17,END,D,A,20201013,,Y,MINNESOTA ENERGY RESOURCES CORPORATION,780062605,N,,,,20201101 05:00
784158214,Northern Natural Gas Company,C000060,79523,BTD WAREHOUSE,SRV,4 - 113 N - 20 W,DAKOTA,MN,MID 17,END,D,A,20201013,,Y,MINNESOTA ENERGY RESOURCES CORPORATION,780062605,N,,,,20201101 05:00
784158214,Northern Natural Gas Company,C000060,62072,BUCCANEER NE #1,SRV,34 - 13 N - 13 E,CASS,NE,MID 17,LDC,D,A,19941128,,Y,"BLACK HILLS SERVICE COMPANY, LLC",79534838,N,,,,20190401 05:00
784158214,Northern Natural Gas Company,C000060,61633,BUCKMAN MN #1,SRV,7 - 39 N - 30 W,MORRISON,MN,MID 17,LDC,D,A,19940906,,Y,"CENTERPOINT ENERGY RESOURCES CORP., D/B/A CENTERPOINT ENERGY MINNESOTA GAS",612012989,N,,,,20171115 05:00
784158214,Northern Natural Gas Company,C000060,59926,BUFFALO #1C-KEN ANTL,SRV,3 - 120 N - 25 W,WRIGHT,MN,MID 17,LDC,D,A,19880901,,Y,"CENTERPOINT ENERGY RESOURCES CORP., D/B/A CENTERPOINT ENERGY MINNESOTA GAS",612012989,N,,,,20171115 05:00
784158214,Northern Natural Gas Company,C000060,52547,BUFFALO LAKE MN #1,SRV,30 - 115 N - 31 W,RENVILLE,MN,MID 17,LDC,D,A,19900919,,Y,SHEEHAN'S GAS COMPANY,22723977,N,,,,20200906 05:00
784158214,Northern Natural Gas Company,C000060,3144,BUFFALO MN #1,SRV,20 - 120 N - 25 W,WRIGHT,MN,MID 17,LDC,D,A,19871001,,Y,"CENTERPOINT ENERGY RESOURCES CORP., D/B/A CENTERPOINT ENERGY MINNESOTA GAS",612012989,N,,,,20171115 05:00
784158214,Northern Natural Gas Company,C000060,3551,BUHL MN #1,SRV,20 - 58 N - 19 W,ST LOUIS,MN,MID 17,LDC,D,A,19871001,,Y,MINNESOTA ENERGY RESOURCES CORPORATION,780062605,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,71359,BUNGE SOYBEAN PLANT,SRV,5 - 73 N - 43 W,MILLS,IA,MID 17,LDC,D,A,19980908,,Y,"BUNGE NORTH AMERICA, INC.",6981435,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,57559,BURDETT KS,SRV,34 - 20 S - 20 W,PAWNEE,KS,MID 16 A,LDC,D,A,19920812,,Y,"BLACK HILLS SERVICE COMPANY, LLC",79534838,N,,,,20190401 05:00
784158214,Northern Natural Gas Company,C000060,79661,BURKE MARKETING CORPORATION,SRV,1 - 83 N - 23 W,STORY,IA,MID 17,END,D,A,20240601,,Y,INTERSTATE POWER AND LIGHT COMPANY,6940522,N,,,,20240601 05:00
784158214,Northern Natural Gas Company,C000060,2557,BURNETT COMPRESSOR,SRV,98 - 4 - I&GN,CARSON,TX,MID 8,COM,R,A,19890812,,Y,"DCP OPERATING COMPANY, LP",3048753,N,,,,20170506 05:00
784158214,Northern Natural Gas Company,C000060,78622,BUSHMILLS ETHANOL                       ,SRV,11 - 119 N - 33 W,KANDIYOHI,MN,MID 17,END,D,A,20051216,,Y,"CENTERPOINT ENERGY RESOURCES CORP., D/B/A CENTERPOINT ENERGY MINNESOTA GAS",612012989,N,,,,20171115 05:00
784158214,Northern Natural Gas Company,C000060,62818,BUSHTON - DOWNSTREAM ZONE-BLACK HILLS,,,NON-GEOGRAPHIC,MU,MID 13,VIR,D,A,19960124,,N,,,N,,,,20160307 15:55
784158214,Northern Natural Gas Company,C000060,62819,BUSHTON - UPSTREAM ZONE - BLACK HILLS,,,NON-GEOGRAPHIC,MU,MID 13,VIR,D,A,19960124,,N,,,N,,,,20160307 15:55
784158214,Northern Natural Gas Company,C000060,3698,BUSHTON KS #1,SRV,11 - 18 S - 10 W,RICE,KS,MID 16 A,LDC,D,A,19871001,,Y,"KANSAS GAS SERVICE, A DIVISION OF ONE GAS, INC.",79254828,N,,,,20190801 05:00
784158214,Northern Natural Gas Company,C000060,3699,BUSHTON KS #2,SRV,18 - 20 S - 11 W,BARTON,KS,MID 16 A,LDC,D,A,19871001,,Y,"KANSAS GAS SERVICE, A DIVISION OF ONE GAS, INC.",79254828,N,,,,20190801 05:00
784158214,Northern Natural Gas Company,C000060,1708,BUSHTON PLANT INLET,SRV,31 - 17 S - 9 W,ELLSWORTH,KS,MID 16 A,PLT,D,I,,20260317,Y,"ONEOK BUSHTON PROCESSING, INC",968968305,N,,,,20260318 05:00
784158214,Northern Natural Gas Company,C000060,1707,BUSHTON PLANT OUTLET,SRV,31 - 17 S - 9 W,ELLSWORTH,KS,MID 16 A,PLT,R,I,,20210916,Y,"ONEOK BUSHTON PROCESSING, INC",968968305,N,,,,20210917 05:00
784158214,Northern Natural Gas Company,C000060,54577,BUSHTON POOLING POINT                   ,SRV,6 - 18 S - 9 W,RICE,KS,MID 16 A,PPT,B,A,19910601,,N,,,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,557,BUTTERNUT WI #1,SRV,22 - 41 N - 1 W,ASHLAND,WI,MID 17,LDC,D,A,19871001,,Y,"NORTHERN STATES POWER COMPANY, A WISCONSIN CORPORATION",7945868,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,3837,BYRON MN #1,SRV,30 - 107 N - 15 W,OLMSTED,MN,MID 17,LDC,D,A,19871001,,Y,MINNESOTA ENERGY RESOURCES CORPORATION,780062605,N,,,,20181113 05:00
784158214,Northern Natural Gas Company,C000060,3839,CALEDONIA MN #1,SRV,14 - 102 N - 6 W,HOUSTON,MN,MID 17,LDC,D,A,19871001,,Y,MINNESOTA ENERGY RESOURCES CORPORATION,780062605,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,3660,CALLENDER IA #1,SRV,12 - 87 N - 30 W,WEBSTER,IA,MID 17,LDC,D,A,19871001,,Y,MIDAMERICAN ENERGY COMPANY,884718768,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,3756,CALMAR IA #1,SRV,22 - 97 N - 9 W,WINNESHIEK,IA,MID 17,LDC,D,A,19871001,,Y,"BLACK HILLS SERVICE COMPANY, LLC",79534838,N,,,,20190401 05:00
784158214,Northern Natural Gas Company,C000060,3679,CALUMET IA #1,SRV,22 - 94 N - 40 W,O BRIEN,IA,MID 17,LDC,D,A,19871001,,Y,MIDAMERICAN ENERGY COMPANY,884718768,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,4076,CALUMET MI #1,SRV,25 - 56 N - 33 W,HOUGHTON,MI,MID 17,LDC,D,A,19871001,,Y,"SEMCO ENERGY, INC D/B/A SEMCO ENERGY GAS COMPANY",6960553,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,57419,CAMBRIDGE #4 (WILLIAM KAST),SRV,22 - 36 N - 24 W,ISANTI,MN,MID 17,LDC,D,A,19920601,,Y,"CENTERPOINT ENERGY RESOURCES CORP., D/B/A CENTERPOINT ENERGY MINNESOTA GAS",612012989,N,,,,20171115 05:00
784158214,Northern Natural Gas Company,C000060,3624,CAMBRIDGE IA #1,SRV,21 - 82 N - 23 W,STORY,IA,MID 17,LDC,D,A,19871001,,Y,INTERSTATE POWER AND LIGHT COMPANY,6940522,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,3146,CAMBRIDGE MN #1,SRV,28 - 36 N - 23 W,ISANTI,MN,MID 17,LDC,D,A,19871001,,Y,"CENTERPOINT ENERGY RESOURCES CORP., D/B/A CENTERPOINT ENERGY MINNESOTA GAS",612012989,N,,,,20171115 05:00
784158214,Northern Natural Gas Company,C000060,3148,CAMBRIDGE MN #2,SRV,19 - 36 N - 24 W,ISANTI,MN,MID 17,LDC,D,A,19871001,,Y,"CENTERPOINT ENERGY RESOURCES CORP., D/B/A CENTERPOINT ENERGY MINNESOTA GAS",612012989,N,,,,20171115 05:00
784158214,Northern Natural Gas Company,C000060,3971,CAMERON WI #1,SRV,21 - 34 N - 11 W,BARRON,WI,MID 17,LDC,D,A,19871001,,Y,WISCONSIN GAS LLC,7947047,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,2784,CAMP DODGE IA #1,SRV,36 - 80 N - 25 W,POLK,IA,MID 17,LDC,D,A,19871001,,Y,MIDAMERICAN ENERGY COMPANY,884718768,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,78948,CANNON FALLS ENERGY CENTER,SRV,7 - 114 N - 18 W,DAKOTA,MN,MID 17,END,D,A,20071127,,Y,"GREATER MINNESOTA TRANSMISSION, LLC",204337332,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,2843,CANNON FALLS MN #1,SRV,7 - 112 N - 17 W,GOODHUE,MN,MID 17,LDC,D,A,19871001,,Y,MINNESOTA ENERGY RESOURCES CORPORATION,780062605,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,3840,CANTON MN #1,SRV,20 - 101 N - 9 W,FILLMORE,MN,MID 17,LDC,D,A,19871001,,Y,MINNESOTA ENERGY RESOURCES CORPORATION,780062605,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,3680,CANTON SD #1,SRV,22 - 98 N - 49 W,LINCOLN,SD,MID 17,LDC,D,A,19871001,,Y,MIDAMERICAN ENERGY COMPANY,884718768,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,62834,CARDINAL IG PLANT                       ,SRV,13 - 12 N - 8 E,COLUMBIA,WI,MID 17,END,D,A,19960228,,Y,WISCONSIN POWER AND LIGHT COMPANY,7946452,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,79016,CARDINAL SOLAR TECHNOLOGIES,SRV,17 - 6 N - 9 E,DANE,WI,MID 17,END,D,A,20090313,,Y,MADISON GAS AND ELECTRIC COMPANY,7946346,N,,,,20200918 05:00
784158214,Northern Natural Gas Company,C000060,79710,CARGILL ALBERT LEA,SRV,12 - 102 N - 22 W,FREEBORN,MN,MID 17,END,D,A,20250916,,Y,MINNESOTA ENERGY RESOURCES CORPORATION,780062605,N,,,,20251102 05:00
784158214,Northern Natural Gas Company,C000060,62006,CARGILL TBS #1,SRV,7 - 18 N - 11 E,WASHINGTON,NE,MID 17,LDC,D,A,19941111,,Y,"BLACK HILLS SERVICE COMPANY, LLC",79534838,N,,,,20190401 05:00
784158214,Northern Natural Gas Company,C000060,59009,CARLTON #5(GARY DAVIS),SRV,13 - 48 N - 17 W,CARLTON,MN,MID 17,LDC,D,A,19930101,,Y,MINNESOTA ENERGY RESOURCES CORPORATION,780062605,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,3552,CARLTON MN #1,SRV,13 - 48 N - 17 W,CARLTON,MN,MID 17,LDC,D,A,19871001,,Y,MINNESOTA ENERGY RESOURCES CORPORATION,780062605,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,25294,CARLTON MN #3,SRV,10 - 48 N - 17 W,CARLTON,MN,MID 17,LDC,D,A,19881201,,Y,MINNESOTA ENERGY RESOURCES CORPORATION,780062605,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,62746,CARLTON MN (EUGENE VAN HOEVER),SRV,17 - 48 N - 17 W,CARLTON,MN,MID 17,LDC,D,A,19951105,,Y,MINNESOTA ENERGY RESOURCES CORPORATION,780062605,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,2872,CARROLL IA #1,SRV,31 - 84 N - 34 W,CARROLL,IA,MID 17,LDC,D,A,19871001,,Y,INTERSTATE POWER AND LIGHT COMPANY,6940522,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,3236,CARSON IA #1,SRV,2 - 74 N - 40 W,POTTAWATTAMIE,IA,MID 17,LDC,D,A,19871001,,Y,MIDAMERICAN ENERGY COMPANY,884718768,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,79310,CARTER LAKE IA #1A,SRV,21 - 75 N - 44 W,POTTAWATTAMIE,IA,MID 17,LDC,D,A,20161004,,Y,"BLACK HILLS SERVICE COMPANY, LLC",79534838,N,,,,20190401 05:00
784158214,Northern Natural Gas Company,C000060,4151,CASCADE IA #1,SRV,31 - 87 N - 1 W,DUBUQUE,IA,MID 17,LDC,D,A,19871001,,Y,CASCADE MUNICIPAL UTILITIES,80308539,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,54289,CASE POWER & EQUIPMENT,SRV,279 - 44 - H&TC,MOORE,TX,MID 10,LDC,D,A,19870401,,Y,"WEST TEXAS GAS, INC.",60150745,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,56180,CASEY IA #1,SRV,33 - 78 N - 33 W,GUTHRIE,IA,MID 17,LDC,D,A,19911015,,Y,INTERSTATE POWER AND LIGHT COMPANY,6940522,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,3972,CASHTON WI #1,SRV,31 - 15 N - 3 W,MONROE,WI,MID 17,LDC,D,A,19871001,,Y,WISCONSIN GAS LLC,7947047,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,2250,CCI EMPIRE                              ,SRV,31 - 47 N - 26 W,MARQUETTE,MI,MID 17,LDC,D,A,19871001,,Y,MINNESOTA ENERGY RESOURCES CORPORATION,780062605,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,3499,CCI NORTHSHORE RESERVE,SRV,1 - 55 N - 8 W,LAKE,MN,MID 17,LDC,D,A,19871001,,Y,MINNESOTA ENERGY RESOURCES CORPORATION,780062605,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,25094,CCICO-RESEARCH PILOT PT,SRV,36 - 48 N - 26 W,MARQUETTE,MI,MID 17,LDC,D,A,19871001,,Y,MINNESOTA ENERGY RESOURCES CORPORATION,780062605,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,3741,CEDAR BLUFFS NE #1,SRV,34 - 17 N - 7 E,SAUNDERS,NE,MID 17,LDC,D,A,19871001,,Y,CITY OF FREMONT,76982131,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,78436,CEDAR FALLS IA # 3,SRV,32 - 90 N - 14 W,BLACK HAWK,IA,MID 17,LDC,D,A,20040101,,Y,"BLACK HILLS SERVICE COMPANY, LLC",79534838,N,,,,20190401 05:00
784158214,Northern Natural Gas Company,C000060,4149,CEDAR FALLS IA #1,SRV,23 - 89 N - 14 W,BLACK HAWK,IA,MID 17,LDC,D,A,19871001,,Y,CEDAR FALLS UTILITIES,69627438,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,4150,CEDAR FALLS IA #2,SRV,23 - 89 N - 14 W,BLACK HAWK,IA,MID 17,LDC,D,A,19871001,,Y,CEDAR FALLS UTILITIES,69627438,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,79224,CEDAR FALLS IA #4,SRV,22 - 89 N - 14 W,BLACK HAWK,IA,MID 17,LDC,D,A,20140617,,Y,CEDAR FALLS UTILITIES,69627438,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,54227,CEDAR RAPIDS/VINTON IA,SRV,29 - 85 N - 10 W,BENTON,IA,MID 17,LDC,D,A,19910416,,Y,MIDAMERICAN ENERGY COMPANY,884718768,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,62865,CENEX HARVEST STATES COOPERATIVES       ,SRV,3 - 108 N - 26 W,BLUE EARTH,MN,MID 17,END,D,A,19960501,,Y,"CENTERPOINT ENERGY RESOURCES CORP., D/B/A CENTERPOINT ENERGY MINNESOTA GAS",612012989,N,,,,20171115 05:00
784158214,Northern Natural Gas Company,C000060,4110,CENTER CITY MN #1,SRV,32 - 34 N - 20 W,CHISAGO,MN,MID 17,LDC,D,A,19871001,,Y,"NORTHERN STATES POWER COMPANY, A MINNESOTA CORPORATION",6962419,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,922,CENTERPOINT/NNG WATERVILLE WITHDRAWAL,SRV,3 - 108 N - 21 W,STEELE,MN,MID 17,STR,R,A,19871001,,Y,"CENTERPOINT ENERGY RESOURCES CORP., D/B/A CENTERPOINT ENERGY MINNESOTA GAS",612012989,N,,,,20171115 05:00
784158214,Northern Natural Gas Company,C000060,57837,CENTERVILLE MN #1,SRV,1 - 31 N - 22 W,ANOKA,MN,MID 17,LDC,D,A,19920924,,Y,"CENTERPOINT ENERGY RESOURCES CORP., D/B/A CENTERPOINT ENERGY MINNESOTA GAS",612012989,N,,,,20171115 05:00
784158214,Northern Natural Gas Company,C000060,2134,CENTERVILLE SD #1,SRV,23 - 96 N - 52 W,TURNER,SD,MID 17,LDC,D,A,19871001,,Y,MIDAMERICAN ENERGY COMPANY,884718768,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,3625,CENTRAL CITY IA #1,SRV,34 - 86 N - 6 W,LINN,IA,MID 17,LDC,D,A,19871001,,Y,INTERSTATE POWER AND LIGHT COMPANY,6940522,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,3973,CENTURIA WI #1,SRV,12 - 34 N - 18 W,POLK,WI,MID 17,LDC,D,A,19871001,,Y,WISCONSIN GAS LLC,7947047,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,59398,CF INDUSTRIES,SRV,6 - 96 N - 37 W,CLAY,IA,MID 17,LDC,D,A,19830926,,Y,"BLACK HILLS SERVICE COMPANY, LLC",79534838,N,,,,20190401 05:00
784158214,Northern Natural Gas Company,C000060,79123,CF INDUSTRIES PORT NEAL 2,SRV,24 - 87 N - 48 W,WOODBURY,IA,MID 17,END,D,A,20130326,,Y,"CF INDUSTRIES NITROGEN, LLC",640354930,N,,,,20220201 05:00
784158214,Northern Natural Gas Company,C000060,1667,CF INDUSTRIES WOODBURY CO.,SRV,24 - 87 N - 48 W,WOODBURY,IA,MID 17,LDC,D,I,,20260127,Y,"CF INDUSTRIES NITROGEN, LLC",640354930,N,,,,20260128 05:00
784158214,Northern Natural Gas Company,C000060,26045,CF INDUSTRIES-TERRA,SRV,24 - 87 N - 48 W,WOODBURY,IA,MID 17,LDC,D,A,19890503,,Y,"CF INDUSTRIES NITROGEN, LLC",640354930,N,,,,20201231 05:00
784158214,Northern Natural Gas Company,C000060,78367,CHANCELLOR-ETHANOL,SRV,26 - 99 N - 50 W,LINCOLN,SD,MID 17,LDC,D,A,20021015,,Y,NORTHWESTERN ENERGY PUBLIC SERVICE CORPORATION,129287403,N,,,,20240627 05:00
784158214,Northern Natural Gas Company,C000060,3681,CHAPIN IA #1,SRV,29 - 93 N - 20 W,FRANKLIN,IA,MID 17,LDC,D,A,19871001,,Y,MIDAMERICAN ENERGY COMPANY,884718768,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,3682,CHARLES CITY IA #1,SRV,18 - 95 N - 15 W,FLOYD,IA,MID 17,LDC,D,A,19871001,,Y,MIDAMERICAN ENERGY COMPANY,884718768,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,3683,CHARLES CITY IA #1A,SRV,18 - 95 N - 15 W,FLOYD,IA,MID 17,LDC,D,A,19871001,,Y,MIDAMERICAN ENERGY COMPANY,884718768,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,57193,CHARLES D. WAHLBERG,SRV,33 - 124 N - 29 W,STEARNS,MN,MID 17,LDC,D,A,19920502,,Y,MINNESOTA ENERGY RESOURCES CORPORATION,780062605,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,57328,CHARLES PAUL,SRV,27 - 4 N - 14 E,ROCK,WI,MID 17,LDC,D,A,19920501,,Y,WISCONSIN ELECTRIC POWER COMPANY (GAS OPERATIONS),7947385,N,,,,20170101 05:00
784158214,Northern Natural Gas Company,C000060,3733,CHASSEL MI #1,SRV,6 - 53 N - 33 W,HOUGHTON,MI,MID 17,LDC,D,A,19871001,,Y,"SEMCO ENERGY, INC D/B/A SEMCO ENERGY GAS COMPANY",6960553,N,,,,20151216 04:01
784158214,Northern Natural Gas Company,C000060,3841,CHATFIELD MN #1,SRV,5 - 104 N - 11 W,FILLMORE,MN,MID 17,LDC,D,A,19871001,,Y,MINNESOTA ENERGY RESOURCES CORPORATION,780062605,N,,,,20151216 04:01
