TSP,TSP Name,TSP FERC CID,Date/Time,Comments,Loc,Loc Name,Dir Flo,Loc Cnty,Loc St Abbrev,Loc Type Ind,Loc Zone (Rec),Loc Zone (Del),Seg Nbr,Nom Ind,Loc Stat Ind,Eff Date,Inact Date,Up/Dn Ind,Up/Dn Name,Up/Dn ID,Up/Dn ID Prop,Up/Dn FERC CID Ind,Up/Dn FERC CID,Up/Dn Loc,Up/Dn Loc Name,Up/Dn Loc 2,Up/Dn Loc Name2,Update D/T
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,11446,RMNG/TRANSCOL OLATHE MONTROSE MONTR,D,MONTROSE,CO,VIR,NM-N,NM-N,4230,Y,A,19990901,,Y,ROCKY MOUNTAIN NATURAL GAS LLC,601986763,61,Y,C001651,36133,RMNG/TRANSCOL OLATE MONTROSE RECEIPT,,,20200311 15:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,36100,MW P/L/TRANSCOL GREASEWOOD RIO BLAN,R,RIO BLANCO,CO,VIR,NM-N,NM-N,4180,N,A,20240901,,Y,MOUNTAINWEST PIPELINE  LLC,92027077,4602,Y,C001088,297,QPC GREASEWOOD DEL,,,20240917 12:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,36101,BARGATH/TRANSCOL GREASEWOOD RIO BLA,R,RIO BLANCO,CO,VIR,NM-N,NM-N,4180,Y,I,,20250910,Y,BARGATH  LLC,22889147,5321,N,,,,,,20250910 15:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,36106,TRNSWEST/TRANSCOL TRANSWESTERN BLAN,B,SAN JUAN,NM,VIR,NM-N,NM-N,4310,Y,A,20240901,,Y,TRANSWESTERN PIPELINE COMPANY  LLC,7933047,4157,Y,C000076,500632,TWPL/TRANSCOLORADO BLANCO,,,20240917 12:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,39798,PSCC/TRANSCOL WHITEWATER INTERCONNE,D,MESA,CO,VIR,NM-N,NM-N,4210,Y,A,20241011,,Y,PUBLIC SERVICE COMPANY OF COLORADO,6915953,26349,Y,C000821,WIT,WHITE WATER TRANSCOLORADO,,,20241011 12:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,40237,EXXON/TRANSCOL GREASEWOOD RIO BLANC,R,RIO BLANCO,CO,VIR,NM-N,NM-N,4180,Y,I,,20250910,Y,EXXONMOBIL CORPORATION,1213214,3870,N,,,,,,20250910 15:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,40379,SO TRLS/TRANSCOL HARE CANYON SAN JU,D,SAN JUAN,NM,VIR,NM-N,NM-N,4310,N,I,,20241001,Y,SOUTHERN TRAILS PIPELINE CO.,101589435,3744,N,,,,,,20241218 12:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,41781,CIG/TRANSCOL DARK CANYON RIO BLANCO,B,RIO BLANCO,CO,VIR,NM-N,NM-N,4180,Y,A,20240901,,Y,COLORADO INTERSTATE GAS COMPANY  L.L.C.,6914865,15038,Y,C000981,800196,CIG/TRANSCOL (DCM) DARK CANYON,,,20240917 12:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,42051,RMNG/TRANSCOL ROAN CLIFFS DEBEQUE G,R,GARFIELD,CO,VIR,NM-N,NM-N,4190,N,I,,20240901,Y,ROCKY MOUNTAIN NATURAL GAS LLC,601986763,61,Y,C001651,42051,TRANSCOL ROAN CLIFFS- DELIVERY,,,20240917 12:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,42128,RMNG/TRANSCOL WHITEWATER TBS MESA,D,MESA,CO,VIR,NM-N,NM-N,4210,Y,A,20230905,,Y,ROCKY MOUNTAIN NATURAL GAS LLC,601986763,61,Y,C001651,39900,WHITE ROCK RECEIPT PT,,,20230906 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,42129,RMNG/TRANSCOL KANNAH CREEK TBS MESA,D,MESA,CO,VIR,NM-N,NM-N,4220,Y,A,20130101,,Y,ROCKY MOUNTAIN NATURAL GAS LLC,601986763,61,Y,C001651,42129,TRANSCOL/RMNG KANNAH CRK,,,20200311 15:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,42162,RMNG/TRANSCOL ROAN CLIFFS TO RMNG G,D,GARFIELD,CO,VIR,NM-N,NM-N,4190,N,I,,20240901,Y,ROCKY MOUNTAIN NATURAL GAS LLC,601986763,61,Y,C001651,42162,RMNG/TRANSCOL ROAN CLIFFS TO RMNG RECEIPT,,,20240917 12:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,42223,WIC/TRANSCOL YELLOW JACKET PASS RIO,D,RIO BLANCO,CO,VIR,NM-N,NM-N,4180,Y,A,20051001,,Y,WYOMING INTERSTATE COMPANY  L.L.C.,30669048,4669,Y,C000978,896061,TRANSCOL/WIC (YLJ) YELLOW JACKET PASS,,,20200311 15:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,42235,REX/TRANSCOL LOVE RANCH RIO BLANCO,B,RIO BLANCO,CO,VIR,NM-N,NM-N,4180,Y,A,20060101,,Y,ROCKIES EXPRESS PIPELINE LLC,784256161,955,Y,C000594,42235,REX/TRANSCOL LOVE RANCH RIO BLANCO,,,20200311 15:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,43886,WRH/TRANSCOL RYAN GULCH RIO BLANCO,R,RIO BLANCO,CO,VIR,NM-N,NM-N,4180,Y,A,20240901,,Y,WHITE RIVER HUB LLC,828611181,4879,Y,C001089,40606,WHITE/TRANS RYAN GUL,,,20240917 12:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,45314,ENTPROC/TRANSCOL HORSE DRAW RIO BLA,D,RIO BLANCO,CO,VIR,NM-N,NM-N,4180,N,I,,20231213,Y,ENTERPRISE GAS PROCESSING LLC,45779977,4667,N,,,,,,20241218 12:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,46429,RRGC/TRANSCOL RACCOON HOLLOW MESA,R,MESA,CO,VIR,NM-N,NM-N,4210,Y,A,20240901,,Y,RED ROCK GATHERING COMPANY  LLC,33313987,3320,N,,,,,,20240917 12:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,46794,NMGASCO/TRANSCOL WILMOUTH SAN JUAN,D,SAN JUAN,NM,VIR,NM-N,NM-N,4300,Y,A,20141112,,Y,NEW MEXICO GAS COMPANY  INC.,825244697,8127,Y,C002112,00009405,NMGCO/TRANCOL WILMOUTH,,,20200311 15:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,47699,EPNG/SIERRITA (DSNJQUIN) SAN JOAQUI,D,PIMA,AZ,INT,AZ-N,AZ-N,1960,Y,A,20230418,,Y,EL PASO NATURAL GAS COMPANY  L.L.C.,8001703,1279,Y,C000967,47699,EPNG/SIERRITA SAN JOAQUIN PIMA,,,20230418 15:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,47759,TXGASSRV/EPNG TRANSMOUNTAIN DELIVER,D,EL PASO,TX,LDC,N/A,N/A,N/A,N,A,20210406,,Y,TEXAS GAS SERVICE COMPANY  A DIVISION OF ONE GAS  INC.,47030002,9180,N,,,,,,20210731 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,47816,ATMOS-TX/EPNG (IOZARKLK) OZARK LAKE,R,WARD,TX,INT,TX-P,TX-P,1180,Y,A,20250407,,Y,ATMOS PIPELINE-TEXAS  A DIVISION OF ATMOS ENERGY CORPORATION,7927130,4329,Y,C001019,60600600,EPNG - OZARL LAKE DEL PT,,,20250408 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,47817,TARGAWTX/EPNG (IEDWRDPL) EDWARD PLT,R,UPTON,TX,PLT,TX-P,TX-P,1170,Y,A,20200210,,Y,TARGA PIPELINE MID-CONTINENT WESTTEX LLC,807844415,4699,N,,,,,,20200211 15:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,47835,JLMIDST/EPNG (DJMSLAKE)JAMES LAKE D,D,ECTOR,TX,OTH,TX-P,TX-P,1160,Y,A,20140901,,Y,JAMES LAKE MIDSTREAM  LLC,79607168,9299,N,,,,,,20181026 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,47836,JLMIDST/EPNG (IJMSLAKE)JAMES LAKE R,R,ECTOR,TX,PLT,TX-P,TX-P,1160,Y,A,20200210,,Y,JAMES LAKE MIDSTREAM  LLC,79607168,9299,N,,,,,,20200211 15:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,47838,JLMIDST/EPNG (DMARTINB) MARTIN BOOS,D,ANDREWS,TX,OTH,TX-P,TX-P,1155,Y,A,20170801,,Y,JAMES LAKE MIDSTREAM  LLC,79607168,9299,N,,,,,,20181026 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,47839,JLMIDST/EPNG (DEMBARBS) EMBAR BOOST,D,ANDREWS,TX,OTH,TX-P,TX-P,1155,Y,A,20250402,,Y,JAMES LAKE MIDSTREAM  LLC,79607168,9299,N,,,,,,20250403 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,47843,CR/MPC (DSUNSET) PP KERN,D,KERN,CA,VIR,CA-M,CA-M,3140,Y,A,20230501,,Y,CALIFORNIA RESOURCES PRODUCTION CORPORATION,,8400,N,,,,,,20230504 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,47844,EBNR/MPC (DEQUINOX) EQUINOX DEL,D,KERN,CA,VIR,CA-M,CA-M,3140,Y,A,20240826,,Y,E & B NATURAL RESOURCES MANAGEMENT CORPORATION,797175627,9309,N,,,,,,20240826 12:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,47845,HATHW/MPC (DEDSNDEL) EDISON DEL,D,KERN,CA,VIR,CA-M,CA-M,3140,Y,A,20240530,,Y,HATHAWAY LLC,779981666,9130,N,,,,,,20240530 12:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,47887,EGLCLAW/EPNG (IPITBULL) PIT BULL RE,R,REEVES,TX,PLT,TX-P,TX-P,1392,N,I,,20160825,Y,EAGLECLAW MIDSTREAM VENTURES  LLC,18982476,9487,N,,,,,,20180503 15:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,47916,SUNDT PIMA,D,PIMA,AZ,EGN,N/A,N/A,N/A,N,A,20200403,,Y,TUCSON ELECTRIC POWER COMPANY,6902704,7971,N,,47916,,,,20251205 12:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,47928,SWG AZ/EPNG DOUBLE ADOBE COCHISE,D,COCHISE,AZ,LDC,N/A,N/A,N/A,N,A,20141106,,Y,SOUTHWEST GAS CORPORATION,6970917,19202,Y,C010595,34902,DOUBLE ADOBE,,,20220523 12:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,47929,KMPRD/EPNG (DSEMDRAW) SEMINOLE DRAW,D,GAINES,TX,OTH,TX-P,TX-P,960,Y,A,20141201,,Y,KINDER MORGAN PRODUCTION COMPANY LLC,79496224,146,N,,,,,,20181026 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,47983,ETCMLLC/EPNG (DCORLCRK) CORRAL CREE,D,POTTER,TX,OTH,TX-A,TX-A,760,Y,A,20150601,,Y,PRESIDIO FINANCE LLC,81339159,10588,N,,,,,,20211028 15:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,48148,KMTP/EPNG (IMNDZTRL) MENDOZA TRAIL,B,CRANE,TX,INT,TX-P,TX-P,1180,Y,A,20240901,,Y,KINDER MORGAN TEXAS PIPELINE LLC,131905205,36,Y,C000433,48638,EPNG/KMTP MENDOZA TRA,,,20240917 12:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,48149,OXY/EPNG (DQUAILRN) QUAIL RUN DEL,D,LEA,NM,OTH,NM-P,NM-P,985,Y,A,20250402,,Y,OCCIDENTAL PERMIAN  LTD.,965209133,4099,N,,,,,,20250403 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,48151,DCP OPER/EPNG (IFOXHILL) FOX HILL R,R,LEA,NM,PLT,NM-P,NM-P,645,Y,A,20200210,,Y,DCP OPERATING COMPANY  LP,3048753,3368,Y,C011323,48151,EPNG FOX HILL RECEIPT,,,20220523 12:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,48155,DCP OPER/EPNG (DFOXHILL) FOX HILL D,D,LEA,NM,OTH,NM-P,NM-P,645,Y,A,20191002,,Y,DCP OPERATING COMPANY  LP,3048753,3368,Y,C011323,48155,EPNG/FOXHILL DELIVERY,,,20220523 12:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,48164,DBMPL/EPNG (IRAMSEYN) RAMSEY NORTH,R,EDDY,NM,PLT,NM-P,NM-P,1395,Y,A,20200210,,Y,DBM PIPELINE LLC,79941893,9473,Y,C004923,IRAMSEYN,EL PASO RAMSEY NORTH,,,20230501 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,48279,EFS/EPNG (IROCKDOV) ROCK DOVE REC,R,EDDY,NM,PLT,NM-P,NM-P,1070,Y,A,20200210,,Y,ENTERPRISE FIELD SERVICES  LLC,135476534,4519,N,,,,,,20200211 15:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,48280,EFS/EPNG (DROCKDOV) ROCK DOVE DEL,D,EDDY,NM,OTH,NM-P,NM-P,1070,Y,A,20191002,,Y,ENTERPRISE FIELD SERVICES  LLC,135476534,4519,N,,,,,,20221209 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,48454,CARDDELB/EPNG (ISANDBND) SAND BEND,R,LOVING,TX,PLT,TX-P,TX-P,1480,Y,A,20200210,,Y,CARDINAL DELAWARE BASIN  LLC,79207836,9228,N,,,,,,20230501 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,48713,CAPTPNT/EPNG (DEMMADEL) EMMA DELIVE,D,ANDREWS,TX,OTH,TX-P,TX-P,1155,Y,A,20190401,,Y,CAPTUREPOINT LLC,,10834,N,,,,,,20221117 12:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,48738,EGLCLAW/EPNG (DPITBULL) PIT BULL DE,D,REEVES,TX,OTH,TX-P,TX-P,1392,Y,A,20161012,,Y,EAGLECLAW MIDSTREAM VENTURES  LLC,18982476,9487,N,,,,,,20170929 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,48794,UWCMC/EPNG (DBUTRFDT) BUTTERFIELD T,D,EL PASO,TX,END,TX-N,TX-N,1640,Y,A,20181102,,Y,UW CMC LLC,117824190,10828,N,,,,,,20210127 15:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,48801,NNG/EPNG (DTEMPIGR) TEMP DEL PIG,D,MIDLAND,TX,INT,TX-P,TX-P,1410,Y,A,20240901,,Y,NORTHERN NATURAL GAS COMPANY,784158214,2950,Y,C000060,79275,EL PASO PECOS CO TEMP,,,20240917 12:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,48860,TARGAWTX/EPNG (DGIDDING) GIDDING DE,D,UPTON,TX,OTH,TX-P,TX-P,1165,Y,A,20250402,,Y,TARGA PIPELINE MID-CONTINENT WESTTEX LLC,807844415,4699,N,,,,,,20250403 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,48861,91RENEW/EPNG (ITRESRIO) TRES RIOS R,R,MARICOPA,AZ,RNG,AZ-N,AZ-N,565,Y,A,20180101,,Y,NINETY-FIRST AVENUE RENEWABLE BIOGAS LLC,80935540,10202,N,,,,,,20211211 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,48862,DLK BRM/EPNG (IBOUNDSR) BOUNDS RECE,R,EDDY,NM,PLT,NM-P,NM-P,1315,Y,A,20240901,,Y,DLK BLACK RIVER MIDSTREAM  LLC,80186147,9617,N,,,,,,20240917 12:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,48864,NMGASCO/EPNG (DODOEDEL) ODOE DELIVE,D,SAN JUAN,NM,LDC,NM-S,NM-S,120,Y,A,20230418,,Y,NEW MEXICO GAS COMPANY  INC.,825244697,8127,Y,C002112,1700006,EPNG ODOE,,,20230418 15:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,48930,NGPL/EPNG JAL LEA BACK FLOW LEA,D,LEA,NM,INT,N/A,N/A,N/A,N,A,20240901,,Y,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,6931794,1,Y,C002096,3083,EPNG/NGPL JAL LEA,,,20240917 12:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,48972,91RENEW/EPNG (DTRESRIO) TRES RIOS D,D,MARICOPA,AZ,END,AZ-N,AZ-N,565,Y,A,20180101,,Y,NINETY-FIRST AVENUE RENEWABLE BIOGAS LLC,80935540,10202,N,,,,,,20200201 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,48990,DBMPL/EPNG (DRAMSEYS) RAMSEY SOUTH,D,REEVES,TX,OTH,TX-P,TX-P,1480,N,I,,20170807,Y,DBM PIPELINE LLC,79941893,9473,Y,C004923,DRAMSEYS,EL PASO RAMSEY SOUTH,,,20230501 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,49027,ONEDEMID/EPNG (IZORRO) ZORRO RECEIP,R,LOVING,TX,PLT,TX-P,TX-P,1480,Y,A,20200210,,Y,ONEOK DELAWARE MIDSTREAM  LLC,117092996,10340,N,,,,,,20260325 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,49073,BRAZOSDG/EPNG (IBLAKEDR) BLAKE DRAW,R,REEVES,TX,PLT,TX-P,TX-P,1392,Y,A,20240901,,Y,BRAZOS DELAWARE GAS  LLC,80691100,10067,N,,,,,,20240917 12:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,49074,BRAZOSDG/EPNG (DBLAKEDR) BLAKE DRAW,D,REEVES,TX,OTH,TX-P,TX-P,1392,Y,A,20190401,,Y,BRAZOS DELAWARE GAS  LLC,80691100,10067,N,,,,,,20190404 12:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,49085,EFS/EPNG (DCARLSBD) CARLSBAD DELIVE,D,EDDY,NM,OTH,NM-P,NM-P,1315,Y,A,20220406,,Y,ENTERPRISE FIELD SERVICES  LLC,135476534,4519,N,,,,,,20220407 12:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,49136,UNSGAS/EPNG UNS SETTLEMENT COCONINO,R,COCONINO,AZ,LDC,N/A,N/A,N/A,N,I,,20200327,Y,UNS GAS  INC.,135904907,8118,N,,,,,,20200420 15:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,49282,TRNSPEC/EPNG PECOS TRAIL DELIVERY P,D,PECOS,TX,INT,N/A,N/A,N/A,N,A,20240901,,Y,TRANS-PECOS PIPELINE  LLC,80505591,10037,Y,C007715,49282,PECOS TRAIL DELIVERY,,,20240917 12:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,49441,WOF/EPNG (ISTANFLD) STANFIELD RECEI,R,PINAL,AZ,RNG,AZ-N,AZ-N,2020,Y,A,20190401,,Y,WOF SW GGP 1  LLC,,9725,N,,,,,,20211211 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,49443,WOF/EPNG (DSTANFLD) STANFIELD DELIV,D,PINAL,AZ,OTH,AZ-N,AZ-N,2020,Y,A,20180501,,Y,WOF SW GGP 1  LLC,,9725,N,,,,,,20181026 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,49444,KINETIK/EPNG (IPELSPRI) PELICAN SPR,R,REEVES,TX,PLT,TX-P,TX-P,1392,Y,A,20200210,,Y,KINETIK HOLDINGS LP,11692373,10032,Y,C007711,49444,KINETICK DIAMOND PLANT,,,20240403 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,49445,TRNSPEC/EPNG PECOS TRAIL RECEIPT PE,R,PECOS,TX,INT,N/A,N/A,N/A,N,A,20240901,,Y,TRANS-PECOS PIPELINE  LLC,80505591,10037,Y,C007715,49445,PECOS TRAIL RECEIPT,,,20240917 12:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,49469,PINNTRAN/EPNG (IHAGERMN) HAGERMAN R,R,CULBERSON,TX,PLT,TX-P,TX-P,1480,N,A,20180723,,Y,PINNACLE TRANSPECOS MIDSTREAM GAS  LLC,75337161,9974,N,,,,,,20211222 12:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,49485,EPNG/EPNG (EPEWMLAT) EWM LATERAL EL,B,EL PASO,TX,OTH,TX-N,TX-N,1640,Y,A,20170101,,N,,,,,,,,,,20170929 09:00
8001703,EL PASO NATURAL GAS CO. L.L.C.,C000967,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,49548,ET G&P/EPNG (DJALALLY) JAL ALLEY DE,D,LEA,NM,OTH,NM-P,NM-P,1220,Y,A,20250402,,Y,ET GATHERING & PROCESSING LLC,32377308,3862,Y,C012199,49548,EPNG  JAL ALLEY DELIVERY,,,20250403 09:00
