TSP,TSP Name,TSP FERC CID,Date/Time,Comments,Loc,Loc Name,Dir Flo,Loc Cnty,Loc St Abbrev,Loc Type Ind,Loc Zone (Rec),Loc Zone (Del),Seg Nbr,Nom Ind,Loc Stat Ind,Eff Date,Inact Date,Up/Dn Ind,Up/Dn Name,Up/Dn ID,Up/Dn ID Prop,Up/Dn FERC CID Ind,Up/Dn FERC CID,Up/Dn Loc,Up/Dn Loc Name,Up/Dn Loc 2,Up/Dn Loc Name2,Update D/T
620365619,MOJAVE PIPELINE CO,C001014,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,302364,MPC/MPC (SYSTEMMJ) MOJAVE/ KERN SYS,B,DEL NORTE,CA,OTH,CA,CA,360,Y,A,20160601,,N,,,,,,,,,,20240217 09:00
620365619,MOJAVE PIPELINE CO,C001014,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,332505,MPC/EPNG (DMOJAVE) TOPOCK MOJAVE,R,MOHAVE,AZ,INT,CA,CA,360,Y,A,20110101,,Y,MOJAVE PIPELINE COMPANY  L.L.C.,620365619,19735,Y,C001014,332505,MPC/EPNG (DMOJAVE) TOPOCK MOJAVE,,,20240217 09:00
620365619,MOJAVE PIPELINE CO,C001014,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,332507,AE/MPC (ARCCRKSP) CROCKER SPRINGS P,D,KERN,CA,EGN,CA,CA,3160,Y,A,20241219,,Y,AERA ENERGY LLC,90755471,7748,N,,,,,,20241219 15:01
620365619,MOJAVE PIPELINE CO,C001014,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,332508,AE/MPC (ARCOXFRD) OXFORD DELIVERY K,D,KERN,CA,END,CA,CA,3160,Y,A,20241219,,Y,AERA ENERGY LLC,90755471,7748,N,,,,,,20241219 15:01
620365619,MOJAVE PIPELINE CO,C001014,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,332509,USBORAX/MPC (B&CBORON) BORON DEL PO,D,KERN,CA,END,CA,CA,3100,Y,A,20241219,,Y,U.S. BORAX INC.,67770917,8159,N,,,,,,20241219 15:01
620365619,MOJAVE PIPELINE CO,C001014,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,332510,CHEVRON/MPC (CHE17Z) CHEVRON 17Z DE,D,KERN,CA,END,CA,CA,3160,Y,A,20241219,,Y,CHEVRON U.S.A. INC.,9140559,15034,N,,,,,,20241219 15:01
620365619,MOJAVE PIPELINE CO,C001014,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,332511,CHEVRON/MPC (CHEKR) CHEVRON KERN DE,D,KERN,CA,END,CA,CA,3140,Y,A,20241219,,Y,CHEVRON U.S.A. INC.,9140559,15034,N,,,,,,20241219 15:01
620365619,MOJAVE PIPELINE CO,C001014,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,332512,CHEVRON/MPC (CHERACTK) RACETRACK D,D,KERN,CA,END,CA,CA,3140,Y,A,20230502,,Y,CHEVRON U.S.A. INC.,9140559,15034,N,,,,,,20240217 09:00
620365619,MOJAVE PIPELINE CO,C001014,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,332513,CHEVRON/MPC (CHETAFT) TAFT DELIVERY,D,KERN,CA,END,CA,CA,3160,Y,A,20241219,,Y,CHEVRON U.S.A. INC.,9140559,15034,N,,,,,,20241219 15:01
620365619,MOJAVE PIPELINE CO,C001014,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,332514,KERN/MPC (DAGKERN) DAGGETT KERN RIV,R,SAN BERNARDINO,CA,INT,CA,CA,3080,Y,A,20260308,,Y,KERN RIVER GAS TRANSMISSION CO.,621617372,19873,Y,C000962,80487,DAGGETT CHECK METER,,,20260309 12:00
620365619,MOJAVE PIPELINE CO,C001014,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,332517,WCACGSER/MPC (DESBMTN) BEAR MOUNTAI,D,KERN,CA,EGN,CA,CA,3140,Y,A,20241219,,Y,WCAC GAS SERVICES  L.L.C.,962973285,8067,N,,,,,,20241219 15:01
620365619,MOJAVE PIPELINE CO,C001014,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,332518,WCACGSER/MPC (DESKFRNT) KERN FRONT,D,KERN,CA,EGN,CA,CA,3140,Y,A,20230502,,Y,WCAC GAS SERVICES  L.L.C.,962973285,8067,N,,,,,,20240217 09:00
620365619,MOJAVE PIPELINE CO,C001014,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,332519,WCACGSER/MPC (DESMCKIT) MCKITTRICK,D,KERN,CA,EGN,CA,CA,3160,Y,A,20241219,,Y,WCAC GAS SERVICES  L.L.C.,962973285,8067,N,,,,,,20241219 15:01
620365619,MOJAVE PIPELINE CO,C001014,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,332520,NRGCAL/MPC (EDICLWTR) COOLWATER DEL,D,SAN BERNARDINO,CA,EGN,CA,CA,3100,Y,A,20240901,,Y,NRG CALIFORNIA SOUTH LP,878271998,9131,N,,,,,,20240917 12:00
620365619,MOJAVE PIPELINE CO,C001014,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,332521,AE/MPC (MOB17Z) MOBIL 17Z DEL POINT,D,KERN,CA,END,CA,CA,3160,Y,A,20241219,,Y,AERA ENERGY LLC,90755471,7748,N,,,,,,20241219 15:01
620365619,MOJAVE PIPELINE CO,C001014,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,332522,AE/MPC (MOBNMID) NORTH MIDWAY DEL K,D,KERN,CA,END,CA,CA,3160,Y,A,20241219,,Y,AERA ENERGY LLC,90755471,7748,N,,,,,,20241219 15:01
620365619,MOJAVE PIPELINE CO,C001014,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,332523,AE/MPC (MOBSMID) SOUTH MIDWAY DEL K,D,KERN,CA,END,CA,CA,3160,Y,A,20241219,,Y,AERA ENERGY LLC,90755471,7748,N,,,,,,20241219 15:01
620365619,MOJAVE PIPELINE CO,C001014,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,332524,CHEVRON/MPC (SFEKR) SANTA FE KERN,D,KERN,CA,END,CA,CA,3140,Y,A,20181102,,Y,CHEVRON U.S.A. INC.,9140559,15034,N,,,,,,20240217 09:00
620365619,MOJAVE PIPELINE CO,C001014,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,332525,CHEVRON/MPC (SFEMIDW) SANTA FE MIDW,D,KERN,CA,END,CA,CA,3160,Y,A,20241219,,Y,CHEVRON U.S.A. INC.,9140559,15034,N,,,,,,20241219 15:01
620365619,MOJAVE PIPELINE CO,C001014,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,332526,AE/MPC (SHL17Z) SHELL 17Z DEL POINT,D,KERN,CA,END,CA,CA,3160,Y,A,20241219,,Y,AERA ENERGY LLC,90755471,7748,N,,,,,,20241219 15:01
620365619,MOJAVE PIPELINE CO,C001014,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,332527,CHEVRON/MPC (SHLMTPS) MT POSO DEL K,D,KERN,CA,END,CA,CA,3140,Y,A,20241219,,Y,CHEVRON U.S.A. INC.,9140559,15034,N,,,,,,20241219 15:01
620365619,MOJAVE PIPELINE CO,C001014,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,332528,CHEVRON/MPC (SHLNKERN) NORTH KERN K,D,KERN,CA,END,CA,CA,3140,N,I,,20240901,Y,CHEVRON U.S.A. INC.,9140559,15034,N,,,,,,20240917 12:00
620365619,MOJAVE PIPELINE CO,C001014,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,332529,CHEVRON/MPC (SHLSEKN) SE KERN RIVER,D,KERN,CA,END,CA,CA,3140,Y,A,20241219,,Y,CHEVRON U.S.A. INC.,9140559,15034,N,,,,,,20241219 15:01
