TSP,TSP Name,TSP FERC CID,Date/Time,Comments,Loc,Loc Name,Dir Flo,Loc Cnty,Loc St Abbrev,Loc Type Ind,Loc Zone (Rec),Loc Zone (Del),Seg Nbr,Nom Ind,Loc Stat Ind,Eff Date,Inact Date,Up/Dn Ind,Up/Dn Name,Up/Dn ID,Up/Dn ID Prop,Up/Dn FERC CID Ind,Up/Dn FERC CID,Up/Dn Loc,Up/Dn Loc Name,Up/Dn Loc 2,Up/Dn Loc Name2,Update D/T
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,421058,WESTFLD/TGP SOUTHWICK :  DIP 259C H,D,HAMPDEN,MA,LDC,Z6,Z6,256,Y,A,20100101,,Y,WESTFIELD  CITY OF  GAS & ELECTRIC LIGHT,127575165,6100,N,,,,,,20160708 15:00
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,421059,SESH/TGP PETAL INTERCONNECT: RIP 53,B,FORREST,MS,INT,Z1,Z1,534,Y,A,20100101,,Y,SOUTHEAST SUPPLY HEADER  L.L.C.,808264746,4894,Y,C001203,83008,TGP,83108,TGP,20160401 10:05
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,421061,MNROE GS/TGP MONROE GAS STORAGE REC,B,LAMAR,AL,STR,Z1,Z1,548,Y,A,20100101,,Y,MONROE GAS STORAGE COMPANY  LLC,790550920,6291,Y,C001591,1302357,TENNESSEE GAS PIPELINE,,,20160607 15:00
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,421062,ENTRGYLA/TGP PERRYVILLE POWER OUACH,D,OUACHITA,LA,EGN,Z1,Z1,143,Y,A,20200210,,Y,ENTERGY LOUISIANA  LLC,80021872,6544,N,,,,,,20211214 15:00
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,421064,E TX ELE/TGP  SAN JACINTO,D,SAN JACINTO,TX,EGN,Z0,Z0,125,Y,A,20100101,,Y,EAST TEXAS ELECTRIC COOPERATIVE  INC.,948535265,4895,N,,,,,,20211214 15:00
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,421067,CALPINE/TGP HIDA,D,HIDALGO,TX,EGN,Z0,Z0,490,Y,A,20210406,,Y,CALPINE ENERGY SERVICES  L.P.,169668212,3084,N,,,,,,20241216 15:00
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,421068,KAISER/TGP WYCKOFF STORAGE STEUBEN,B,STEUBEN,NY,STR,Z5,Z5,299,Y,A,20100101,,Y,KAISER-FRANCIS OIL COMPANY,72417900,17607,N,,,,,,20160708 15:00
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,421070,EMPIREGN/TGP SCHODACK RENSSELAER,D,RENSSELAER,NY,EGN,Z5,Z5,249,Y,A,20160830,,Y,EMPIRE GENERATING CO  LLC,829226377,5696,N,,,,,,20231219 09:00
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,421075,LINDYPAV/TGP BIG BEAVER: DIP 217A 1,D,BEAVER,PA,END,Z4,Z4,290,Y,A,20110823,,Y,LINDY PAVING   INC.,99523201,6320,N,,,,,,20160708 15:00
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,421076,YANK GAS/TGP THOMPSONVILLE NO. 2 BO,D,HARTFORD,CT,LDC,Z6,Z6,261,Y,I,,20180101,Y,YANKEE GAS SERVICES COMPANY  DBA EVERSOURCE ENERGY,361667371,5619,Y,C001021,421076,THOMPSONVILLE #2 CT,,,20181101 12:00
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,421077,ELYSIUM/TGP POTASH: DIP 528 2 PLAQU,D,PLAQUEMINES,LA,INT,ZL,ZL,527,Y,A,20220111,,Y,ELYSIUM ENERGY  L.L.C.,116040163,6592,N,,,,,,20220111 09:00
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,421078,HESS/TGP RATCLIFFE: DIP 542B 101.1,D,KEMPER,MS,EGN,Z1,Z1,542,Y,A,20200210,,Y,HESS CORPORATION,6979785,15004,N,,,,,,20211214 15:00
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,421079,TRANSCAN/TGP UDP NIAGARA RIVER DELI,D,NIAGARA,NY,INT,Z5,Z5,296,Y,A,20161012,,Y,TRANSCANADA PIPELINES LIMITED,201772480,19949,N,,,,,,20161012 15:00
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,421080,CABOT/TGP ST MARY CARBON BLACK: DIP,D,ST MARY,LA,END,ZL,ZL,515,Y,A,20140619,,Y,CABOT CORP,,6082,N,,,,,,20170531 12:00
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,421081,MIDDLETN/TGP MIDDLETON TN: DIP 71 0,D,HARDEMAN,TN,LDC,Z1,Z1,163,Y,A,20170803,,Y,CITY OF MIDDLETON GAS SYSTEM,96073820,8449,N,,,,,,20170804 09:00
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,421082,CEIP/TGP MOORHEAD ROAD: DIP 23B 101,D,MONTGOMERY,TX,LDC,Z0,Z0,117,Y,A,20260311,,Y,CENTERPOINT ENERGY INTRASTATE PIPELINES  LLC,,21330,N,,,,,,20260311 09:00
1939164,TENNESSEE GAS PIPELINE,C000020,20260331 09:38,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,421083,ENLINK/TGP PORT OF VICTORIA: DIP 8H,D,VICTORIA,TX,LDC,Z0,Z0,101,Y,A,20151101,,Y,ENLINK MIDSTREAM OPERATING  LP,878636729,1634,N,,,,,,20180122 12:00
