TSP,TSP Prop,TSP Name,TSP FERC CID,Loc,Loc Name,Eff Date,Inact Date,Loc Stat Ind,Loc Type Ind,Dir Flo,Loc Zone,Loc Cnty,Loc St Abbrev,Up/Dn Ind,Up/Dn FERC CID Ind,Up/Dn Name,Up/Dn ID,Up/Dn ID Prop,Up/Dn FERC CID,Up/Dn Loc,Up/Dn Loc Name,PipelineSegmentCd,MarketArea,OpArea,GathTransInd,ProcessType,EGMFlag,AggAreaCd,Update D/T
021632583,,Northern Border Pipeline Company,C000626,ABERDE  ,Aberdeen,19821001,,A,INT,D,,BROWN,SD,Y,Y,Northern Natural Gas Company,784158214,,C000060,193,NBPL/NNG Aberdeen,POM Vent,POM-Vent,,T,,N,ABERDE,20230523 14:09
021632583,,Northern Border Pipeline Company,C000626,ABERDETP,Aberdeen TP,19921101,,A,VIR,R,,BROWN,SD,N,N,,,,,,,POM Vent,POM-Vent,,T,,N,ABERDE,20230825 13:42
021632583,,Northern Border Pipeline Company,C000626,ACKLEY  ,Ackley,20050128,,A,LDC,D,,HARDIN,IA,Y,N,"Black Hills Service Company, LLC",079534838,,,,,Vent NH,Vent-NH,,T,,N,ACKLEY,20230825 09:44
021632583,,Northern Border Pipeline Company,C000626,ACKLEYTP,Ackley TP,20050128,,A,VIR,R,,HARDIN,IA,N,N,,,,,,,Vent NH,Vent-NH,,T,,N,ACKLEY,20230825 13:43
021632583,,Northern Border Pipeline Company,C000626,ADM     ,Admin Point,19000101,,A,VIR,B,,HANCOCK,IA,N,N,,,,,,,POM Vent,POM-Vent,,T,,N,,20240221 07:56
021632583,,Northern Border Pipeline Company,C000626,ALEXAN  ,Alexander,20171109,,A,WHD,R,,MCKENZIE,ND,Y,N,"Arrow Field Services, LLC",078856087,,,,,POM Vent,POM-Vent,,T,,N,ALEXAN,20240117 09:10
021632583,,Northern Border Pipeline Company,C000626,ALEXANTP,Alexander TP,20171109,,A,VIR,R,,MCKENZIE,ND,N,N,,,,,,,POM Vent,POM-Vent,,T,,N,ALEXAN,20230825 13:47
021632583,,Northern Border Pipeline Company,C000626,AMANA   ,Amana,19921101,,A,INT,D,,POWESHIEK,IA,Y,Y,Natural Gas Pipeline Company of America LLC,006931794,,C002096,109731,Amana,Vent NH,Vent-NH,,T,,N,AMANA,20230517 16:12
021632583,,Northern Border Pipeline Company,C000626,AMANATP ,Amana TP,19921101,,A,VIR,R,,POWESHIEK,IA,N,N,,,,,,,Vent NH,Vent-NH,,T,,N,AMANA,20230825 13:47
021632583,,Northern Border Pipeline Company,C000626,ASTO    ,Astoria,20201029,,A,EGN,D,,DEUEL,SD,Y,N,Otter Tail Power Company,006961353,,,,,POM Vent,POM-Vent,,T,,N,ASTO,20230130 08:26
021632583,,Northern Border Pipeline Company,C000626,ASTOTP  ,Astoria TP,20201029,,A,VIR,R,,DEUEL,SD,N,N,,,,,,,POM Vent,POM-Vent,,T,,N,ASTO,20230825 13:47
021632583,,Northern Border Pipeline Company,C000626,ATALIS  ,Atalissa,20181025,,A,LDC,D,,MUSCATINE,IA,Y,N,MidAmerican Energy Company,884718768,,,,,Vent NH,Vent-NH,,T,,N,ATALIS,20230130 08:57
021632583,,Northern Border Pipeline Company,C000626,ATALISTP,Atalissa TP,20181025,,A,VIR,R,,MUSCATINE,IA,N,N,,,,,,,Vent NH,Vent-NH,,T,,N,ATALIS,20230825 13:47
021632583,,Northern Border Pipeline Company,C000626,BALATO  ,Balaton,19961119,,A,IND,D,,LYON,MN,Y,N,"Minnesota Corn Processors, LLC",062692033,,,,,POM Vent,POM-Vent,,T,,N,BALATO,20230130 09:23
021632583,,Northern Border Pipeline Company,C000626,BALATOTP,Balaton TP,19961119,,A,VIR,R,,LYON,MN,N,N,,,,,,,POM Vent,POM-Vent,,T,,N,BALATO,20230825 13:48
021632583,,Northern Border Pipeline Company,C000626,BEAMAN  ,Beaman,19921101,,A,INT,D,,GRUNDY,IA,Y,Y,Natural Gas Pipeline Company of America LLC,006931794,,C002096,112524,Beaman,Vent NH,Vent-NH,,T,,N,BEAMAN,20230517 16:12
021632583,,Northern Border Pipeline Company,C000626,BEAMANTP,Beaman TP,19921101,,A,VIR,R,,GRUNDY,IA,N,N,,,,,,,Vent NH,Vent-NH,,T,,N,BEAMAN,20230825 13:48
021632583,,Northern Border Pipeline Company,C000626,BRANDT  ,Brandt,20031101,,A,LDC,D,,DEUEL,SD,Y,N,NorthWestern Energy Public Service Corporation,129287403,,,,,POM Vent,POM-Vent,,T,,N,BRANDT,20250919 10:13
021632583,,Northern Border Pipeline Company,C000626,BRANDTTP,Brandt TP,20031101,,A,VIR,R,,DEUEL,SD,N,N,,,,,,,POM Vent,POM-Vent,,T,,N,BRANDT,20230825 13:48
021632583,,Northern Border Pipeline Company,C000626,CEESI   ,CEESI,20030601,,A,IND,B,,HANCOCK,IA,Y,N,"Colorado Engineering Experiment Station of Iowa, Inc.",099172640,,,,,POM Vent,POM-Vent,,T,,N,CEESI,20230130 09:26
021632583,,Northern Border Pipeline Company,C000626,CHANNA  ,Channahon,19981222,,A,INT,B,,WILL,IL,Y,Y,Midwestern Gas Transmission Company,006792451,,C000582,227982,Channahon,Vent NH,Vent-NH,,T,,N,CHANNA,20230913 16:31
021632583,,Northern Border Pipeline Company,C000626,CHANNATP,Channahon TP,19981222,,A,VIR,R,,WILL,IL,N,N,,,,,,,Vent NH,Vent-NH,,T,,N,CHANNA,20230825 13:48
021632583,,Northern Border Pipeline Company,C000626,CHARBO  ,Charbonneau,20081224,,A,INT,B,,MCKENZIE,ND,Y,N,"WBI Energy Transmission, Inc.",131537896,,,,,POM Vent,POM-Vent,,T,,N,CHARBO,20250221 07:58
021632583,,Northern Border Pipeline Company,C000626,CHARBOTP,Charbonneau TP,20081224,,A,VIR,R,,MCKENZIE,ND,N,N,,,,,,,POM Vent,POM-Vent,,T,,N,CHARBO,20230825 13:49
021632583,,Northern Border Pipeline Company,C000626,CLINTN  ,Clinton,20170113,,A,LDC,D,,SCOTT,IA,Y,N,Interstate Power and Light Company,006940522,,,,,Vent NH,Vent-NH,,T,,N,CLINTN,20230130 09:28
021632583,,Northern Border Pipeline Company,C000626,CLINTNTP,Clinton TP,20170113,,A,VIR,R,,SCOTT,IA,N,N,,,,,,,Vent NH,Vent-NH,,T,,N,CLINTN,20230825 13:49
021632583,,Northern Border Pipeline Company,C000626,CORDOV  ,Cordova,20010323,,A,LDC,D,,ROCK ISLAND,IL,Y,N,MidAmerican Energy Company,884718768,,,,,Vent NH,Vent-NH,,T,,N,CORDOV,20240724 08:24
021632583,,Northern Border Pipeline Company,C000626,CORDOVTP,Cordova TP,20010323,,A,VIR,R,,ROCK ISLAND,IL,N,N,,,,,,,Vent NH,Vent-NH,,T,,N,CORDOV,20230825 13:49
021632583,,Northern Border Pipeline Company,C000626,DAVENP  ,Davenport,19981222,,A,LDC,D,,SCOTT,IA,Y,N,MidAmerican Energy Company,884718768,,,,,Vent NH,Vent-NH,,T,,N,DAVENP,20230130 09:29
021632583,,Northern Border Pipeline Company,C000626,DAVENPTP,Davenport TP,19981222,,A,VIR,R,,SCOTT,IA,N,N,,,,,,,Vent NH,Vent-NH,,T,,N,DAVENP,20230825 13:49
021632583,,Northern Border Pipeline Company,C000626,DAVIS   ,Davis,20070825,,A,LDC,D,,BROWN,SD,Y,N,"Hub City Energy, LLC",117233818,,,,,POM Vent,POM-Vent,,T,,N,DAVIS,20230130 09:44
021632583,,Northern Border Pipeline Company,C000626,DAVISTP ,Davis TP,20070825,,A,VIR,R,,BROWN,SD,N,N,,,,,,,POM Vent,POM-Vent,,T,,N,DAVIS,20230825 13:50
021632583,,Northern Border Pipeline Company,C000626,DEERCR  ,Deer Creek,20111115,,A,EGN,D,,DEUEL,SD,Y,N,Basin Electric Power Cooperative,003868007,,,,,POM Vent,POM-Vent,,T,,N,DEERCR,20230130 09:45
021632583,,Northern Border Pipeline Company,C000626,DEERCRTP,Deer Creek TP,20111115,,A,VIR,R,,DEUEL,SD,N,N,,,,,,,POM Vent,POM-Vent,,T,,N,DEERCR,20230825 13:50
021632583,,Northern Border Pipeline Company,C000626,DESPLN  ,Des Plaines,20090305,,A,INT,R,,WILL,IL,Y,Y,ANR Pipeline Company,006958581,,C000623,769472,Des Plaines,Vent NH,Vent-NH,,T,,N,DESPLN,20260123 09:21
021632583,,Northern Border Pipeline Company,C000626,DESPLNTP,Des Plaines TP,20090305,,A,VIR,R,,WILL,IL,N,N,,,,,,,Vent NH,Vent-NH,,T,,N,DESPLN,20230825 13:59
021632583,,Northern Border Pipeline Company,C000626,EDMUND  ,Edmunds,20080501,,A,LDC,D,,EDMUNDS,SD,Y,N,NorthWestern Energy Public Service Corporation,129287403,,,,,POM Vent,POM-Vent,,T,,N,EDMUND,20230130 09:47
021632583,,Northern Border Pipeline Company,C000626,EDMUNDTP,Edmunds TP,20080501,,A,VIR,R,,EDMUNDS,SD,N,N,,,,,,,POM Vent,POM-Vent,,T,,N,EDMUND,20230825 13:59
021632583,,Northern Border Pipeline Company,C000626,ELKHRN  ,Elkhorn Creek ,20211013,,A,INT,R,,MCKENZIE,ND,Y,N,"WBI Energy Transmission, Inc.",131537896,,,,,POM Vent,POM-Vent,,T,,N,ROOSEV,20230822 14:50
021632583,,Northern Border Pipeline Company,C000626,ELKHRNTP,Elkhorn Creek TP,20211013,,A,VIR,R,,MCKENZIE,ND,N,N,,,,,,,POM Vent,POM-Vent,,T,,N,ROOSEV,20230825 13:59
021632583,,Northern Border Pipeline Company,C000626,ELMCRK  ,Elm Creek,20010524,,A,EGN,D,,MARTIN,MN,Y,N,Great River Energy,047664649,,,,,POM Vent,POM-Vent,,T,,N,ELMCRK,20230130 09:50
021632583,,Northern Border Pipeline Company,C000626,ELMCRKTP,Elm Creek TP,20010524,,A,VIR,R,,MARTIN,MN,N,N,,,,,,,POM Vent,POM-Vent,,T,,N,ELMCRK,20230825 14:00
021632583,,Northern Border Pipeline Company,C000626,ELWOOD  ,Elwood,20060511,,A,EGN,D,,WILL,IL,Y,N,Elwood Energy LLC,072640738,,,,,Vent NH,Vent-NH,,T,,N,ELWOOD,20230130 09:51
021632583,,Northern Border Pipeline Company,C000626,ELWOODTP,Elwood - TP,20060511,,A,VIR,R,,WILL,IL,N,N,,,,,,,Vent NH,Vent-NH,,T,,N,ELWOOD,20230825 14:00
021632583,,Northern Border Pipeline Company,C000626,FRASER  ,Fraser,20080401,,A,IND,D,,MARTIN,MN,Y,N,"Valero Renewable Fuels Company, LLC",829990824,,,,,POM Vent,POM-Vent,,T,,N,FRASER,20230130 09:51
021632583,,Northern Border Pipeline Company,C000626,FRASERTP,Fraser TP,20080401,,A,VIR,R,,MARTIN,MN,N,N,,,,,,,POM Vent,POM-Vent,,T,,N,FRASER,20230825 14:01
021632583,,Northern Border Pipeline Company,C000626,GLENUL  ,Glen Ullin,19901108,,A,INT,B,,MORTON,ND,Y,N,"WBI Energy Transmission, Inc.",131537896,,,,,POM Vent,POM-Vent,,T,,N,GLENUL,20251013 06:27
021632583,,Northern Border Pipeline Company,C000626,GLENULTP,Glen Ullin TP,19921101,,A,VIR,R,,MORTON,ND,N,N,,,,,,,POM Vent,POM-Vent,,T,,N,GLENUL,20230825 14:01
021632583,,Northern Border Pipeline Company,C000626,GPMIDA  ,GP-MidAmerican,,20240313,I,LDC,D,,ROCK ISLAND,IL,Y,N,MidAmerican Energy Company,884718768,,,,,Vent NH,Vent-NH,,T,,N,GPMIDA,20240313 11:43
021632583,,Northern Border Pipeline Company,C000626,GPMIDATP,GP-MidAmerican - TP,,20240313,I,VIR,R,,ROCK ISLAND,IL,N,N,,,,,,,Vent NH,Vent-NH,,T,,N,GPMIDA,20240313 11:44
021632583,,Northern Border Pipeline Company,C000626,GROTON  ,Groton,20060331,,A,EGN,D,,SPINK,SD,Y,N,Basin Electric Power Cooperative,003868007,,,,,POM Vent,POM-Vent,,T,,N,GROTON,20251219 07:05
021632583,,Northern Border Pipeline Company,C000626,GROTONTP,Groton TP,20060331,,A,VIR,R,,SPINK,SD,N,N,,,,,,,POM Vent,POM-Vent,,T,,N,GROTON,20230825 14:02
021632583,,Northern Border Pipeline Company,C000626,GRUCTR  ,Grundy Ctr,19931201,,A,INT,D,,GRUNDY,IA,Y,Y,Northern Natural Gas Company,784158214,,C000060,60229,NBPL/NNG Grundy Center,Vent NH,Vent-NH,,T,,N,GRUCTR,20230523 14:09
021632583,,Northern Border Pipeline Company,C000626,GRUCTRTP,Grundy Ctr TP,19931201,,A,VIR,R,,GRUNDY,IA,N,N,,,,,,,Vent NH,Vent-NH,,T,,N,GRUCTR,20230825 14:02
021632583,,Northern Border Pipeline Company,C000626,HARPER  ,Harper,19921101,,A,INT,D,,KEOKUK,IA,Y,Y,Natural Gas Pipeline Company of America LLC,006931794,,C002096,908090,N BORDER/NGPL HARPER KEOKUK,Vent NH,Vent-NH,,T,,N,HARPER,20240607 07:59
021632583,,Northern Border Pipeline Company,C000626,HARPERTP,Harper TP,19940131,,A,VIR,R,,KEOKUK,IA,N,N,,,,,,,Vent NH,Vent-NH,,T,,N,HARPER,20230825 14:02
021632583,,Northern Border Pipeline Company,C000626,HAYBTD  ,Hay Butte Del,20220211,,A,XXX,D,,MCKENZIE,ND,Y,N,Valence Natural Gas Solutions LLC,,4231368,,,,POM Vent,POM-Vent,,T,,Y,HAYBUT,20250219 08:41
021632583,,Northern Border Pipeline Company,C000626,HAYBUT  ,Hay Butte,20140117,,A,GTH,R,,MCKENZIE,ND,Y,N,Valence Natural Gas Solutions LLC,,4231368,,,,POM Vent,POM-Vent,,T,,N,HAYBUT,20250219 17:33
021632583,,Northern Border Pipeline Company,C000626,HAYBUTTP,Hay Butte TP,20140117,,A,VIR,R,,MCKENZIE,ND,Y,N,Valence Natural Gas Solutions LLC,,4231368,,,,POM Vent,POM-Vent,,T,,N,HAYBUT,20230825 14:03
021632583,,Northern Border Pipeline Company,C000626,HAZEL   ,Hazel,20151101,,A,INT,D,,CODINGTON,SD,Y,Y,Northern Natural Gas Company,784158214,,C000060,79244,NBPL/NNG Hazel,POM Vent,POM-Vent,,T,,N,HAZEL,20230523 14:08
021632583,,Northern Border Pipeline Company,C000626,HAZELTP ,Hazel TP,20151101,,A,VIR,R,,CODINGTON,SD,N,N,,,,,,,POM Vent,POM-Vent,,T,,N,HAZEL,20230825 14:03
021632583,,Northern Border Pipeline Company,C000626,HEBRON  ,Hebron,19840701,,A,IND,B,,MERCER,ND,Y,N,Dakota Gasification Company,611935339,,,,,POM Vent,POM-Vent,,T,,N,HEBRON,20240117 09:08
021632583,,Northern Border Pipeline Company,C000626,HEBRONTP,Hebron TP,19921101,,A,VIR,R,,MERCER,ND,N,N,,,,,,,POM Vent,POM-Vent,,T,,N,HEBRON,20230825 14:03
021632583,,Northern Border Pipeline Company,C000626,INV     ,Inventory Admin Point,19000101,,A,VIR,B,,HANCOCK,IA,N,N,,,,,,,POM Vent,POM-Vent,,T,,N,,20210914 14:27
021632583,,Northern Border Pipeline Company,C000626,IOWCTY  ,Iowa City,19981222,,A,LDC,D,,WASHINGTON,IA,Y,N,MidAmerican Energy Company,884718768,,,,,Vent NH,Vent-NH,,T,,N,IOWCTY,20231006 14:07
021632583,,Northern Border Pipeline Company,C000626,IOWCTYTP,Iowa City TP,19981222,,A,VIR,R,,WASHINGTON,IA,N,N,,,,,,,Vent NH,Vent-NH,,T,,N,IOWCTY,20230825 14:03
021632583,,Northern Border Pipeline Company,C000626,IVANHO  ,Ivanhoe,19911007,,A,INT,D,,LINCOLN,MN,Y,Y,Northern Natural Gas Company,784158214,,C000060,57398,NBPL/NNG Ivanhoe,POM Vent,POM-Vent,,T,,N,IVANHO,20230523 14:08
021632583,,Northern Border Pipeline Company,C000626,IVANHOTP,Ivanhoe TP,19921101,,A,VIR,R,,LINCOLN,MN,N,N,,,,,,,POM Vent,POM-Vent,,T,,N,IVANHO,20230825 14:03
021632583,,Northern Border Pipeline Company,C000626,JACG    ,Jackson Gen East NBP,20201101,,A,EGN,D,,WILL,IL,Y,N,"Jackson Generation, LLC",116817097,,,,,Vent NH,Vent-NH,,T,,N,JACG,20230502 12:19
021632583,,Northern Border Pipeline Company,C000626,JACGTP  ,Jackson Gen East NBP TP,20201101,,A,VIR,R,,WILL,IL,N,N,,,,,,,Vent NH,Vent-NH,,T,,N,JACG,20230825 14:04
021632583,,Northern Border Pipeline Company,C000626,JAKCRK  ,Jackson Creek,20021203,,A,INT,D,,WILL,IL,Y,N,"Guardian Pipeline, L.L.C.",031752897,,,,,Vent NH,Vent-NH,,T,,N,JAKCRK,20230202 13:57
021632583,,Northern Border Pipeline Company,C000626,JAKCRKTP,Jackson Creek TP,20021203,,A,VIR,R,,WILL,IL,N,N,,,,,,,Vent NH,Vent-NH,,T,,N,JAKCRK,20230825 14:04
021632583,,Northern Border Pipeline Company,C000626,JEFFER  ,Jeffers,20111101,,A,IND,D,,COTTONWOOD,MN,Y,N,"Agrinatural Gas, LLC",990000008,,,,,POM Vent,POM-Vent,,T,,N,JEFFER,20230202 13:58
021632583,,Northern Border Pipeline Company,C000626,JEFFERTP,Jeffers TP,20111101,,A,VIR,R,,COTTONWOOD,MN,N,N,,,,,,,POM Vent,POM-Vent,,T,,N,JEFFER,20230825 14:04
021632583,,Northern Border Pipeline Company,C000626,JOLIET  ,Joliet,20001110,,A,INT,D,,WILL,IL,Y,Y,Vector Pipeline L.P.,879136682,,C001209,282410,Northern Border,Vent NH,Vent-NH,,T,,N,JOLIET,20230202 13:59
021632583,,Northern Border Pipeline Company,C000626,JOLIETTP,Joliet TP,20001110,,A,VIR,R,,WILL,IL,N,N,,,,,,,Vent NH,Vent-NH,,T,,N,JOLIET,20230825 14:05
021632583,,Northern Border Pipeline Company,C000626,KILDER  ,Killdeer,20160805,,A,WHD,R,,DUNN,ND,Y,N,"ONEOK Rockies Midstream, L.L.C.",933845604,,,,,POM Vent,POM-Vent,,T,,N,KILDER,20241009 06:51
021632583,,Northern Border Pipeline Company,C000626,KILDERTP,Killdeer TP,20160805,,A,VIR,R,,DUNN,ND,N,N,,,,,,,POM Vent,POM-Vent,,T,,N,KILDER,20230825 14:05
021632583,,Northern Border Pipeline Company,C000626,KURTZ   ,Kurtz,20101214,,A,INT,R,,MORTON,ND,Y,Y,Bison Pipeline LLC,961777229,,C000627,KURTZ,Kurtz,POM Vent,POM-Vent,,T,,N,KURTZ,20250402 09:54
021632583,,Northern Border Pipeline Company,C000626,KURTZTP ,Kurtz TP,20101214,,A,VIR,R,,MORTON,ND,N,N,,,,,,,POM Vent,POM-Vent,,T,,N,KURTZ,20230825 14:05
021632583,,Northern Border Pipeline Company,C000626,LAKOTA  ,Lakota,20020801,,A,IND,D,,KOSSUTH,IA,Y,N,"Valero Renewable Fuels Company, LLC",829990824,,,,,POM Vent,POM-Vent,,T,,N,LAKOTA,20230202 14:02
021632583,,Northern Border Pipeline Company,C000626,LAKOTATP,Lakota TP,20020801,,A,VIR,R,,KOSSUTH,IA,N,N,,,,,,,POM Vent,POM-Vent,,T,,N,LAKOTA,20230825 14:13
021632583,,Northern Border Pipeline Company,C000626,LANARK  ,Lanark,20100430,,A,EGN,D,,ROOSEVELT,MT,Y,N,Basin Electric Power Cooperative,003868007,,,,,POM Vent,POM-Vent,,T,,N,LANARK,20251219 07:06
021632583,,Northern Border Pipeline Company,C000626,LANARKTP,Lanark TP,20100430,,A,VIR,R,,ROOSEVELT,MT,N,N,,,,,,,POM Vent,POM-Vent,,T,,N,LANARK,20230825 14:34
021632583,,Northern Border Pipeline Company,C000626,LECLAR  ,LeClaire,20140930,,A,LDC,D,,SCOTT,IA,Y,N,MidAmerican Energy Company,884718768,,,,,Vent NH,Vent-NH,,T,,N,LECLAR,20230202 14:05
021632583,,Northern Border Pipeline Company,C000626,LECLARTP,LeClaire TP,20140930,,A,VIR,R,,SCOTT,IA,N,N,,,,,,,Vent NH,Vent-NH,,T,,N,LECLAR,20230825 14:34
021632583,,Northern Border Pipeline Company,C000626,LEDYAR  ,Ledyard,19920801,,A,INT,D,,KOSSUTH,IA,Y,Y,Northern Natural Gas Company,784158214,,C000060,57582,NBPL/NNG Valve #51 Ledyard,POM Vent,POM-Vent,,T,,N,LEDYAR,20230523 14:08
021632583,,Northern Border Pipeline Company,C000626,LEDYARTP,Ledyard TP,19921101,,A,VIR,R,,KOSSUTH,IA,N,N,,,,,,,POM Vent,POM-Vent,,T,,N,LEDYAR,20230825 14:34
021632583,,Northern Border Pipeline Company,C000626,LINTON  ,Linton,19940915,,A,LDC,D,,EMMONS,ND,Y,N,Montana-Dakota Utilities Co.,557482085,,,,,POM Vent,POM-Vent,,T,,N,LINTON,20230202 14:13
021632583,,Northern Border Pipeline Company,C000626,LINTONTP,Linton TP,19940915,,A,VIR,R,,EMMONS,ND,N,N,,,,,,,POM Vent,POM-Vent,,T,,N,LINTON,20230825 14:35
021632583,,Northern Border Pipeline Company,C000626,LMISSO  ,Little Missouri,20110428,,A,WHD,R,,MCKENZIE,ND,Y,N,Little Missouri 4 LLC,990000027,,,,,POM Vent,POM-Vent,,T,,N,LMISSO,20251020 12:47
021632583,,Northern Border Pipeline Company,C000626,LMISSOTP,Little Missouri TP,20110428,,A,VIR,R,,MCKENZIE,ND,N,N,,,,,,,POM Vent,POM-Vent,,T,,N,LMISSO,20230825 14:35
021632583,,Northern Border Pipeline Company,C000626,LONCRK  ,Lonesome Creek,20120810,,A,EGN,D,,MCKENZIE,ND,Y,N,Basin Electric Power Cooperative,003868007,,,,,POM Vent,POM-Vent,,T,,N,LONCRK,20230202 14:16
021632583,,Northern Border Pipeline Company,C000626,LONCRKTP,Lonesome Creek TP,20121009,,A,VIR,R,,MCKENZIE,ND,N,N,,,,,,,POM Vent,POM-Vent,,T,,N,LONCRK,20230825 14:35
021632583,,Northern Border Pipeline Company,C000626,LONG    ,Limited Use Long Point,20081101,,A,VIR,D,,TAMA,IA,N,N,,,,,,,Vent NH,Vent-NH,,T,,N,LONG,20230825 09:48
021632583,,Northern Border Pipeline Company,C000626,MANHTN  ,Manhattan,19981222,,A,LDC,D,,COOK,IL,Y,N,The Peoples Gas Light and Coke Company,006932115,,,,,Vent NH,Vent-NH,,T,,N,MANHTN,20230202 14:22
021632583,,Northern Border Pipeline Company,C000626,MANHTNTP,Manhattan TP,19981222,,A,VIR,R,,COOK,IL,N,N,,,,,,,Vent NH,Vent-NH,,T,,N,MANHTN,20230825 14:35
021632583,,Northern Border Pipeline Company,C000626,MANNIN  ,Manning,20031117,,A,INT,B,,DUNN,ND,Y,N,"WBI Energy Transmission, Inc.",131537896,,,,,POM Vent,POM-Vent,,T,,N,MANNIN,20240112 11:53
021632583,,Northern Border Pipeline Company,C000626,MANNINTP,Manning TP,20031117,,A,VIR,R,,DUNN,ND,N,N,,,,,,,POM Vent,POM-Vent,,T,,N,MANNIN,20230825 14:36
021632583,,Northern Border Pipeline Company,C000626,MARSHL  ,Marshall,19830801,,A,INT,D,,LYON,MN,Y,Y,Northern Natural Gas Company,784158214,,C000060,204,NBPL/NNG Marshall,POM Vent,POM-Vent,,T,,N,MARSHL,20230523 14:08
021632583,,Northern Border Pipeline Company,C000626,MARSHLTP,Marshall TP,19921101,,A,VIR,R,,LYON,MN,N,N,,,,,,,POM Vent,POM-Vent,,T,,N,MARSHL,20230825 14:36
021632583,,Northern Border Pipeline Company,C000626,MARTCO  ,Martin County,20030601,,A,IND,D,,MARTIN,MN,Y,N,CHS Inc.,006147177,,,,,POM Vent,POM-Vent,,T,,N,MARTCO,20230202 14:26
021632583,,Northern Border Pipeline Company,C000626,MARTCOTP,Martin County TP,20030601,,A,VIR,R,,MARTIN,MN,N,N,,,,,,,POM Vent,POM-Vent,,T,,N,MARTCO,20230825 14:36
021632583,,Northern Border Pipeline Company,C000626,MCGHZN  ,McGowan-Horizon,20181031,,A,INT,D,,GRUNDY,IL,Y,Y,Natural Gas Pipeline Company of America LLC,006931794,,C002096,,N Border/NGPL McGowan Horizon Grundy,Vent NH,Vent-NH,,T,,N,MCGHZN,20230517 16:12
021632583,,Northern Border Pipeline Company,C000626,MCGHZNTP,McGowan-Horizon TP,20181031,,A,VIR,R,,GRUNDY,IL,N,N,,,,,,,Vent NH,Vent-NH,,T,,N,MCGHZN,20230825 14:37
021632583,,Northern Border Pipeline Company,C000626,MCGOWN  ,McGowan,20181031,,A,INT,D,,GRUNDY,IL,Y,Y,Natural Gas Pipeline Company of America LLC,006931794,,C002096,50706,N Border/NGPL McGowan Grundy,Vent NH,Vent-NH,,T,,N,MCGOWN,20230517 16:12
021632583,,Northern Border Pipeline Company,C000626,MCGOWNTP,McGowan TP,20181031,,A,VIR,R,,GRUNDY,IL,N,N,,,,,,,Vent NH,Vent-NH,,T,,N,MCGOWN,20230825 14:37
021632583,,Northern Border Pipeline Company,C000626,MILBNK  ,Milbank,19911007,,A,LDC,D,,DEUEL,SD,Y,N,NorthWestern Energy Public Service Corporation,129287403,,,,,POM Vent,POM-Vent,,T,,N,MILBNK,20230202 14:42
021632583,,Northern Border Pipeline Company,C000626,MILBNKTP,Milbank TP,19921101,,A,VIR,R,,DEUEL,SD,N,N,,,,,,,POM Vent,POM-Vent,,T,,N,MILBNK,20230825 14:37
021632583,,Northern Border Pipeline Company,C000626,MINA    ,Mina,19930903,,A,INT,D,,EDMUNDS,SD,Y,N,South Dakota Intrastate Pipeline Co.,805573532,,,,,POM Vent,POM-Vent,,T,,N,MINA,20250804 08:13
021632583,,Northern Border Pipeline Company,C000626,MINATP  ,Mina TP,19930903,,A,VIR,R,,EDMUNDS,SD,N,N,,,,,,,POM Vent,POM-Vent,,T,,N,MINA,20230825 14:37
021632583,,Northern Border Pipeline Company,C000626,MINOOK  ,Minooka,19981222,,A,LDC,D,,GRUNDY,IL,Y,Y,Northern Illinois Gas Company d/b/a Nicor Gas Company,006927792,,C000600,105,Minooka,Vent NH,Vent-NH,,T,,N,MINOOK,20230808 15:16
021632583,,Northern Border Pipeline Company,C000626,MINOOKTP,Minooka TP,19981222,,A,VIR,R,,GRUNDY,IL,N,N,,,,,,,Vent NH,Vent-NH,,T,,N,MINOOK,20230825 14:37
021632583,,Northern Border Pipeline Company,C000626,MSHTWN  ,Marshalltown,20150915,,A,LDC,D,,MARSHALL,IA,Y,N,Interstate Power and Light Company,006940522,,,,,Vent NH,Vent-NH,,T,,N,MSHTWN,20230202 14:49
021632583,,Northern Border Pipeline Company,C000626,MSHTWNTP,Marshalltown TP,20150915,,A,VIR,R,,MARSHALL,IA,N,N,,,,,,,Vent NH,Vent-NH,,T,,N,MSHTWN,20230825 14:38
021632583,,Northern Border Pipeline Company,C000626,NOEL    ,Noel,20060501,,A,LDC,D,,WILL,IL,Y,N,The Peoples Gas Light and Coke Company,006932115,,,,,Vent NH,Vent-NH,,T,,N,NOEL,20230202 14:51
021632583,,Northern Border Pipeline Company,C000626,NOELTP  ,Noel - TP,20060501,,A,VIR,R,,WILL,IL,N,N,,,,,,,Vent NH,Vent-NH,,T,,N,NOEL,20230825 14:41
021632583,,Northern Border Pipeline Company,C000626,NORHAY  ,North Hayden,20011001,,A,LDC,D,,LAKE,IN,Y,N,Northern Indiana Public Service Company LLC,006937585,,,,,Vent NH,Vent-NH,,T,,N,NORHAY,20230202 14:52
021632583,,Northern Border Pipeline Company,C000626,NORHAYTP,North Hayden TP,20011001,,A,VIR,R,,LAKE,IN,N,N,,,,,,,Vent NH,Vent-NH,,T,,N,NORHAY,20230825 14:41
021632583,,Northern Border Pipeline Company,C000626,NROOSE  ,North Roosevelt,20191025,,A,WHD,R,,MCKENZIE,ND,Y,N,Hiland Partners Holdings LLC,808083278,,,,,POM Vent,POM-Vent,,T,,N,NROOSE,20260122 07:34
