TSP,TSP Name,TSP FERC CID,Date/Time,Comments,Loc,Loc Name,Dir Flo,Loc Cnty,Loc St Abbrev,Loc Type Ind,Loc Zone (Rec),Loc Zone (Del),Seg Nbr,Nom Ind,Loc Stat Ind,Eff Date,Inact Date,Up/Dn Ind,Up/Dn Name,Up/Dn ID,Up/Dn ID Prop,Up/Dn FERC CID Ind,Up/Dn FERC CID,Up/Dn Loc,Up/Dn Loc Name,Up/Dn Loc 2,Up/Dn Loc Name2,Update D/T
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,600078,AGL/SNG SOUTH ATLANTA CLAYTON,D,CLAYTON,GA,LDC,ZN 3,ZN 3,500,Y,A,20220720,,Y,ATLANTA GAS LIGHT COMPANY,6924708,19577,Y,C002381,911300,AGL/SNG SOUTH ATLANTA,,,20220720 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,600079,WARN ROB/SNG WARNER ROBINS #2 TWIGG,D,TWIGGS,GA,LDC,ZN 3,ZN 3,540,Y,A,20130101,,Y,WARNER ROBINS  CITY OF,73465494,7182,N,,,,,,20160708 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,600081,SO CO/SNG PLANT MCINTOSH EFFINGHAM,D,EFFINGHAM,GA,EGN,ZN 3,ZN 3,615,Y,A,20220921,,Y,SOUTHERN COMPANY SERVICES  INC.,75463174,1715,N,,,,,,20220921 12:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,600165,SPIREAL/SNG ALABASTER #3 SHELBY,D,SHELBY,AL,LDC,ZN 2,ZN 2,120,Y,A,20250407,,Y,SPIRE ALABAMA INC.,6900104,6994,N,,,,,,20250408 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,600251,TRANS LA/SNG LAKE PROVIDENCE M/S EA,D,EAST CARROLL,LA,LDC,ZN 1,ZN 1,30,Y,A,20130101,,Y,TRANS LOUISIANA GAS PIPELINE  INC.,126445647,8340,N,,,,,,20160708 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,600257,MILLEN/SNG MILLEN AREA JENKINS,D,JENKINS,GA,LDC,ZN 3,ZN 3,580,Y,A,20130101,,Y,MILLEN  CITY OF,79380119,6871,N,,,,,,20160708 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,600258,FGT/SNG SUWANNEE,R,SUWANNEE,FL,INT,ZN 3,ZN 3,740,Y,A,20180613,,Y,FLORIDA GAS TRANSMISSION COMPANY  LLC,6924518,1445,Y,C000255,1390370,SNG SUWANNEE,,,20241216 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,600260,PEN/SNG LIVEOAK SUWANNEE,D,SUWANNEE,FL,INT,ZN 3,ZN 3,720,Y,A,20140901,,Y,PENINSULA PIPELNE COMPANY  INC.,79539104,9317,N,,,,,,20160401 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,601000,FGT/SNG FRANKLINTON WASHINGTON,D,WASHINGTON,LA,INT,ZN 0,ZN 0,330,Y,A,20200403,,Y,FLORIDA GAS TRANSMISSION COMPANY  LLC,6924518,1445,Y,C000255,11224,SNG FRANKLINTON (REC),,,20200407 12:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,601400,ACADIAN/SNG SUGAR BOWL #6 ASCENSION,D,ASCENSION,LA,INT,ZN 0,ZN 0,350,Y,A,20220406,,Y,ACADIAN GAS PIPELINE SYSTEM,135481971,17883,Y,C000932,A3047,SNG/ACADIAN-CARVILLE #6,,,20220407 12:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,601500,PELICO/SNG BIENV,R,BIENVILLE,LA,INT,ZN 0,ZN 0,20,Y,A,20150901,,Y,PELICO PIPELINE  LLC,,7157,Y,C000109,492104,SUGARRBOWL 1,,,20241216 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,601750,PLMR PET/SNG UDP CHOUDRANT RECEIVIN,R,JACKSON,LA,GTH,ZN 0,ZN 0,20,Y,A,20130101,,Y,PALMER PETROLEUM  INC.,21621297,7025,N,,,,,,20160708 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,601900,ET G&P/SNG SUGAR BOWL #7 JACKSON,R,JACKSON,LA,INT,ZN 0,ZN 0,20,Y,A,20231017,,Y,ET GATHERING & PROCESSING LLC,32377308,3862,Y,C012199,601900,ETC TX/SNG SUGAR BOWL #7 JACKSON,,,20240430 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,601950,REGENCY/SNG LAHWY147-RPL BIENVILLE,R,BIENVILLE,LA,INT,ZN 0,ZN 0,20,Y,A,20250802,,Y,REGENCY INTRASTATE GAS LP,133237508,5226,Y,C000370,601950,LAHWY 147,,,20250802 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,603100,TRNSCO/SNG FROST LIVINGSTON,D,LIVINGSTON,LA,INT,ZN 0,ZN 0,350,Y,A,20250407,,Y,TRANSCONTINENTAL GAS PIPELINE COMPANY  LLC,7933021,4153,Y,C000654,1006169,LIVINGSTON M3270,,,20250408 09:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,604000,ANR/SNG SHADYSIDE SAINT MARY,B,ST MARY,LA,INT,ZN 0,ZN 0,340,Y,A,20130101,,Y,ANR PIPELINE COMPANY,6958581,2686,Y,C000623,10369,SHADYSIDE/SONAT (DEL),33400,SHADYSIDE/SONAT (REC),20180129 15:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,605150,BBTMISS/SNG SILVER CREEK JEFFERSON,D,JEFFERSON DAVIS,MS,INT,ZN 1,ZN 1,370,Y,A,20250113,,Y,BBT MISSISSIPPI  LLC,117360182,10710,N,,011545,SONAT #4,,,20250113 12:00
6900518,SOUTHERN NATURAL GAS CO.,C000021,20260331 09:39,Blanks under Up/Dn Loc and Up/Dn Loc Name indicate Third Party information is not applicable.,605200,SABPL/SNG SABINE VERMILION,B,VERMILION,LA,INT,ZN 0,ZN 0,340,Y,A,20130101,,Y,SABINE PIPE LINE LLC,137609871,4406,Y,C000830,46786,SONAT HENRY HUB,,,20160401 09:00
